rva	subsystem	name	notes
00429660	hud	FUN_00429660	name-label drop-shadow renderer; solo=name at idx+0x79; multi=FUN_0042c7c0(0/1) to slots 0xa4/0xa5; Y=90/93 or 400/403; X=slide-in or 640-DAT_0063b910; U-2274 U-2275
004298e0	hud	TimeDisplay::InitForLap	HUD time display init (225b); resets splits 0+1 to max time (0x3f7d70a4/0x3b/9); FUN_00430b00 x4+FUN_00411580 x2; writes 0067d99c/994/98c+008991bc; callee of FUN_0040e560; leaderboard_d2-20260506
00429bd0	util	FUN_00429bd0	~574b; param_1=0→simple HUD; param_1!=0→full vtable+FUN_00472c60 render; caller FUN_00429e10; D-6701
00429e10	render	FUN_00429e10	depth-3 callee of sub_00410b30; race overlay when FUN_00426ba0≠0; D-5060; bucket render_frame_d3-cont1 | batch-render-s1 plate at re/analysis/render_c1_to_c2_s1/FUN_00429e10.md
0042a470	render	FUN_0042a470	platform-prefixed path builder; switch(param_3){1=no-prefix,2=ps2/,3=xbox/,4=pc/,5=gamecube/}; appends prefix+filename to static buf DAT_0067daa8 via vtable+0xcc/+0xd4; existence-tests via thunk_FUN_0
0042a530	render	FUN_0042a530	piz searcher: tries type codes 4/1/3/2/5 via FUN_0042a470; returns first nonzero code or 0; U-0607 U-0608 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_0042a530.md
0042a5d0	render	FUN_0042a5d0	DFF clump file loader; appends .dff; FUN_0042a530 + FUN_004b3bf0; clears S-0913 D-2621 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_0042a5d0.md
0042a640	frontend	FUN_0042a640	path builder+loader: vtable[0xcc] copy+[0xd4] ext-append; strchr('.'); FUN_0042a530 lookup; returns 0 or FUN_004b3c60()
0042a740	render	FUN_0042a740	UVA animation file loader; appends .uva; FUN_004cc230+FUN_004cc5e0(0x2b)+FUN_00558df0+FUN_004cc160; clears S-0914 D-2622; U-1948 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_0042a740.
0042a7f0	render	FUN_0042a7f0	Spline file loader; appends .spl; FUN_0042a530 + FUN_004b3cc0; clears S-0915 D-2623; U-1949 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_0042a7f0.md
0042a860	render	FUN_0042a860	Animation path file loader; appends .anm; FUN_0042a530 + FUN_004b3de0; clears S-0916 D-2624; U-1950 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_0042a860.md
0042a8d0	render	FUN_0042a8d0	path normalizer: vtable[0x33](dst DAT_005cd75c)+vtable[0x35](dst param_1); replaces '/' with '\\'; returns &DAT_0067dca8 [merged-from-dup: copies DAT_005cd75c prefix; appends param_1; normalizes / to 
0042ad10	frontend	FUN_0042ad10	HUD-glyph slot init: [EAX]-indexed writes to 0x00898ac0 array; stride 0xd ints; RGBA=0xff; scale=0.6f; x/y/param_5; U-4201 U-4202
0042bcb0	frontend	FUN_0042bcb0	
0042c010	render	FUN_0042c010	depth-3 callee of sub_00433f40; screen-space rect fill; args (x1 y1 x2 y2 color); D-5030; bucket render_frame_d3-cont1 [merged-from-dup: Scaled rect draw: FUN_0042b8b0/b8c0 → x87 scale → FUN_00472b10;
0042c090	render	FUN_0042c090	depth-3 callee of sub_00433f40; rect outline or fill; 1 color arg; D-5031; bucket render_frame_d3-cont1 [merged-from-dup: 6-line rect outline via FUN_004273e0; x=130/510 y=120/162/328/360; S-3124; ren
0042c220	util	FUN_0042c220	per-slot controller check; S-0493 S-0494; U-0504; skeleton_prep_s3
0042c2a0	boot	FUN_0042c2a0	promoted_from=re/analysis/boot_app_init_d5/0x0042c2a0.md; batch_u_s5_2026-05-18; cond FUN_004c5930(0067ea0c); cond FUN_004e5700(0067ea00); S-3330
0042c300	util	FUN_0042c300	int→decimal formatter (1-3 digits); clamps to 999; writes count+digits+space as shorts to FUN_00427780(param_2) slot; U-2267
0042c3c0	util	FUN_0042c3c0	ratio formatter; ratio=param_2/param_1; param_4=normalize flag; 1.0→"1.0 "; <0.01→"0.0 "; else "0.XX " via %.2f; 1/1 case→0.75f; U-2268 U-2269 U-2270
0042c510	vehicle	FUN_0042c510	promoted_from=re/analysis/frontend_unmapped_a/0x0042c510.md; track/AI path selector; DAT_0067e9fc mode; ptr tables 005f7854/005f78ac; 14-way slot dispatch 00423b40..00424070; S-3564; U-3549 U-3550; fr
0042c7c0	util	FUN_0042c7c0	player-name concatenator; scans DAT_007f1a18 4-slot array; copies name strings at idx+0x79; writes to idx+0xa4 with '/' separator; U-2271 U-2272 U-2273
0042c960	render	CameraTransitionStateMachine	large camera/intro-sequence state machine; switch on DAT_0067ea6c; writes DAT_0067ed68 transition slider (0x15e→0→0); handles multiplayer mode DAT_0067e9fc==2; S-1642 cleared; U-1909 | batch-render-s2
0042d420	render	FUN_0042d420	3-param RW object factory; FUN_004c1d30 alloc; FUN_004c77c0 resources at +0x60/+0x64; FUN_00467020 on fail; S-3561 S-3562; frontend_unmapped_a-20260511 | batch-render-s2 plate at re/analysis/render_c1
0042d4a0	render	FUN_0042d4a0	viewport setup DAT_0067f18c; W/4 H/4 W/2 H/2; FUN_004c1c80 scale=0.8f; FUN_004671a0 cam ref; FUN_004c7760 raster copy; frontend_unmapped_a-20260511 | batch-render-s2 plate at re/analysis/render_c1_to_
0042d560	render	FUN_0042d560	mid-tier camera init: DAT_0067f18c via FUN_0042d420(0,0,1)+near 0.1f/far 180.0f+FUN_0042d4a0; returns 1; sibling of FUN_0042f660 and FUN_00467110; S-3560 (FUN_004c1a40 setter); ma1-ghidra-s6-20260516
0042e8b0	frontend	FUN_0042e8b0	phase-cycling sprite animator: 0x1ff-phase; fade in/out windows 0xe0/0x100/0x1e0/0x1f0; alpha*param_1/0xff; sprites+4 rects; DAT_008990e0+=0x20
0042f400	frontend	FUN_0042f400	3-digit number formatter; FUN_00427780→text-vertex ptr; FUN_004a2b60 int→string; right-align 3 chars as shorts at +2/+4/+6; left-pad 0x30 | batch-frontend-followup-s1 plate at re/analysis/frontend_c1_
0042f530	render	sub_0042f530	ViewportSetup; viewport rect compute+store; raster copy; U-1714 U-1716; skeleton_prep_s3
0042f660	render	DefaultViewportCameraInit	DefaultViewportCameraInit: DAT_0067f190 via FUN_0042d420; near=0.1f far=180.0f; ViewportSetup via FUN_0042f530; sibling of FUN_0042d560 and FUN_00467110; S-3560 (FUN_004c1a40); ma1-ghidra-s6-20260516
0042f8d0	frontend	MenuMenusBC	background quad: 5 calls to FUN_00472c60 with _DAT_005cc574/_005cc35c border offsets; crash_equal_ok 10/10 GREEN; c3-batch-m-s3 2026-05-20 | 2026-06-07 DEMOTE C3->C2: RH_ScopedInstall commented out (M
0042fab0	frontend	FUN_0042fab0	batch_z s6 HUD/frontend/race-state core (HUD-glyph emitter + per-player score aggregation + menu input + copter asset loader + race state machine + screen-dim fade); per-player score struct stride 0x4
00430120	frontend	FUN_00430120	time-trial mode info panel; items 0x245/244/277/278 or 0x247; writes DAT_007f0fe8=0; D-1252 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-followup-s1 plate at re/analysis/frontend_c1
00430670	frontend	FUN_00430670	player slot resolver: mode10→nth non-zero in DAT_0067ea98; else FUN_00413f90+stride 0x30; resolves collision when entry==DAT_007f1a1c; returns slot or -1; U-3422 U-3423 | batch-frontend-followup-s1 pl
00431240	frontend	FUN_00431240	Y/N single option selector; text-width layout DAT_00898ab4/ab8; FUN_0040ad20 bool; D-1246 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-followup-s1 plate at re/analysis/frontend_c1_t
004314b0	frontend	FUN_004314b0	multi-option Y/N selector (2 or 4 items); DAT_005f6f90 sentinel; DAT_007f0f30 bool array; D-1247 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-followup-s1 plate at re/analysis/fronte
00431710	frontend	FUN_00431710	per-player progress bar set B (speed/boost); reads DAT_0067eaa8; structurally identical to FUN_00430b90; D-1248 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-followup-s1 plate at re/
00431b20	audio	FUN_00431b20	returns fsin(DAT_007f0f00 * _DAT_005cd8f0) as float10; phase-channel A; U-2211; resolves S-0623 | C1->C2 batch_ah sweep-20260602-0245
00431b50	util	FUN_00431b50	FPU: returns fsin(DAT_007f0f04 * _DAT_005cd8f0) as float10; U-1618
00431b60	util	FUN_00431b60	FPU: returns fsin(DAT_007f0f08 * _DAT_005cd8f0) as float10; sibling +4 of FUN_00431b50
00431b80	frontend	FUN_00431b80	car-select cursor mover; in_EAX=player index into 0067ea98; unaff_ESI=direction; wraps 1-6 or 0-6 skipping other players; U-1655; drift-promoted C1->C2 by c3-batch-a-s6 2026-05-14 [merged-from-dup: ca
00431d00	frontend	FUN_00431d00	7-global init + FUN_00431b80 x3; car-select state reset; callers FUN_0043dfd0+FUN_004924f0; D-4853; U-3641 U-3642; C3-attempt blocked: FUN_00431b80 hangs at quiescent state (ESI=0→infinite loop); see 
004322c0	frontend	FUN_004322c0	MP track selection cursor move; increments 0067f17c(max=0xC); FUN_00430830 avail check; FUN_00430910 valid-option search; modes 3/4/5 call FUN_0042f6b0; S-1655 S-1656 | batch-frontend-followup-s1 plat
00432450	frontend	FUN_00432450	batch_z s6 HUD/frontend/race-state core (HUD-glyph emitter + per-player score aggregation + menu input + copter asset loader + race state machine + screen-dim fade); per-player score struct stride 0x4
004324a0	frontend	FUN_004324a0	race start handler; screen guard(0x231/0x232/0x233/0x1c1); SP→FUN_0042c1f0+FUN_0042bf30(0x213); MP→FUN_0042c280/FUN_00432450; S-1651 S-1652 S-1653 S-1654; U-1656 | batch-frontend-followup-s1 plate at 
00432800	frontend	FUN_00432800	menu option initializer; sets 12 avail flags at 0067ed84[slot*0x10]; switch on screen-ID(1/2/3/8/10/0x12/0x18/0x1c); cursor init at 0067ed80; S-1650; U-1649 | batch-frontend-followup-s2 plate at re/an
00433240	frontend	FUN_00433240	batch_z s6 HUD/frontend/race-state core (HUD-glyph emitter + per-player score aggregation + menu input + copter asset loader + race state machine + screen-dim fade); per-player score struct stride 0x4
004332a0	frontend	FUN_004332a0	batch_z s6 HUD/frontend/race-state core (HUD-glyph emitter + per-player score aggregation + menu input + copter asset loader + race state machine + screen-dim fade); per-player score struct stride 0x4
004335f0	frontend	FUN_004335f0	car-selection/race-position HUD; MP/SP branch on FUN_00430760; 7-color inline table; DAT_0067eafc struct; D-1240 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-followup-s2 plate at re
00433f40	render	FUN_00433f40	C1->C2 skeleton-prep-s4; 996B RaceEndFadeOverlay: fade guards; RGBA rects; text dispatch on DAT_0067eac0; DAT_007d3ff8 vtable; S-3961..S-3971; U-3933 U-3934
00434720	frontend	FUN_00434720	championship/cup progress screen; lap-time format FUN_00430b30/0042d290/0042d300; star particles; text scroll; D-1244 cleared; session hud_frontend_d2-20260503-0559; drift-promoted C1->C2 2026-05-21 (
004368e0	frontend	FUN_004368e0	large HUD draw dispatch: accum DAT_0067ea60; player-count sprites; mode switch modes 2/3/4/5/10; powerup icons loop; U-3407 U-3408 U-3409; D-2748 cleared; session frontend_c0_promote; drift-promoted C
004391b0	frontend	FUN_004391b0	4-case sprite-name resolver; returns handle from FUN_0040bb90 ('Star' literal in cases 1/3); previous note 'sprite draw' REFINED to 'sprite-name resolver' | batch-frontend-followup-s2 plate at re/anal
0043a610	frontend	FUN_0043a610	race-result scoreboard; 4 backdrop quads X=65/196.75/324.625/450.875; nested player-item loop; D-1241 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-followup-s2 plate at re/analysis/f
0043aa30	frontend	FUN_0043aa30	team/co-op pairing screen; headers 0x9f/0xa0; 3-col layout inline/iStack_48/iStack_44; D-1249 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend-followup-s2 plate at re/analysis/frontend_
0043bf30	frontend	FUN_0043bf30	frontend sub-menu dispatcher: 14 conditional calls based on global flags 0x0067e7a8..0x0067e838 region; all callees depth-2 (D-1240..D-1253) | batch-frontend-followup-s2 plate at re/analysis/frontend_
0043d2a0	frontend	FUN_0043d2a0	screen push-pop; param_1=screen_id param_2=dir(0=push 1=pop 2=reload); stack at 0067e9f8*0x10; screen table at PTR_005f7638; slide display at 00898ac0; S-1644 S-1645 S-1646 S-1647 S-1648 S-1649; U-164
0043d7c0	util	FUN_0043d7c0	C1->C2 skeleton-prep-s4; 1793B transition FSM: DAT_0067eabc magic codes; state 2 player-scan; state 3 fade-out; transition dispatch cascade; S-3972..S-3992; U-3935 U-3936 U-3937
0043df00	frontend	FUN_0043df00	frontend game-session initializer; inits 19 globals; FUN_0040e480(0-2 val2)+(3 val0); FUN_0043d2a0(0,2) reset; S-2380; U-2387 U-2388 U-2389 | batch-frontend-followup-s2 plate at re/analysis/frontend_c
0043dfd0	frontend	FUN_0043dfd0	10969 bytes; 63 callees; decomp too large; C1 via caller-chain FUN_00492d30; caller: game-state tick; D-3282; U-1136 | C1->C2 straggler-mopup: util->frontend; 10969B Frontend/menu per-frame tick, full
00441490	camera	FUN_00441490	cleanup for DAT_006831c0 object; no direct callers | C1->C2 batch_aj sweep-20260602-1945
004414b0	camera	FUN_004414b0	camera tilt/zoom update from keyboard+gamepad axis input; caller FUN_0040d470 | C1->C2 batch_aj sweep-20260602-1945
00441700	util	Camera::SetupFOV	local_8=(+0x6c*+0x58/+0x24)*DAT_005cc950; local_4=DAT_005cc950*(+0x70*+0x58); if DAT_007f1a50 drop scale; FUN_004c1c80(*(+0x84) &local_8); FOV/aspect setup; D-6468
00441760	util	Camera::Apply	sets +0x24=DAT_00803344; FUN_00441700(FOV); FUN_004c15c0+3×FUN_004c4d20(angles +0x38/0x34/0x3c)+FUN_004c1340(pos +0x40); final camera-state apply; D-6462
004417e0	util	FUN_004417e0	fills 3-elem array from inner-struct offsets +0x40/+0x44/+0x48 via FUN_004671a0(0)->+4; U-3476
00441990	util	FUN_00441990	406B; sets camera struct +0x38=azimuth +0x34=elevation +0x3c=0 +0x40..48=pos +0x58=4.0f; 15.0f Y-offset; calls FUN_004c1c10+FUN_00441760; S-2180 S-2181 S-2182; U-2187 U-2188; resolves D-5500
00441b30	camera	FUN_00441b30	camera entity struct init from config block; caller CameraPath::InitForTrack | C1->C2 batch_aj sweep-20260602-1945
00441c80	util	FUN_00441c80	lerp of two vehicle XYZ positions; selects max-dist pair via FUN_0040e180 or override from param_2+0x1c/0x20; blend by _DAT_005cc32c; S-2500 resolved; U-3013
00441d40	util	FUN_00441d40	type-1 entry-handler; PD yaw+pitch toward interpolated target; weight=100 when FUN_00408a50 in [+0xd0..+0xd4]; secondary matrix when param_1+8!=1 with hardcoded (0;0.1741;0.2713); S-2441 resolved; S-2
00442600	util	CameraPath::InitForTrack	once guard DAT_0089898c; FUN_00426c00() track-type; 13-case table dispatch 0x005f7bd0..0x005f9368; FUN_00405540; init array @0x008964c0 stride 0x36 via FUN_00441b30; detects type-1.0/2.0/3.0 entries; 
004427c0	util	Spectator::SelectCamera	frame counter DAT_00897fc0; mode 5/10/8 early-zero; else path *(DAT_005f9550+(frame>>8)*4); hysteresis DAT_006831cc/d0/d4 (>15 disagree+>60 frames); copies entry @0x00896580 stride 0x36; FUN_00441700+
00442a20	util	Camera::InitWithMatrix	*(+0x58)=DAT_00896580; FUN_00441700; 16-dword copy DAT_0089650c→*(*(+0x84)+4)+0x10; D-6477
00442a60	util	Spectator::ComputeDistances	clears DAT_008989b0/b4/b8/bc; FUN_0040e180 two-nearest-competitors; wrap adjust vs _DAT_005cc730/ccd6c/_005cc568; FUN_0046cbb0 per idx; 4-player XZ distance from ref (0x30/0x38) scaled _DAT_005cc9bc; 
00442ce0	vehicle	VehicleRubberBandSpeedModifier	rubber-band speed factor; mode-gated (DAT_007f0fd0∈{4; C2 plate: re/analysis/promote_c2_vehicle_dynamics/00442ce0.md,8,9}→1.0f); 3-tier multiplier table by rank gap (DAT_005cc318/32c/564); DAT_008815a
00442e00	util	FUN_00442e00	626B; cinematic cam 9-param(struct* eye-XYZ target-XYZ zoom ampl); azimuth+elevation via fpatan; sinusoidal osc on DAT_007f101c; FUN_00472650 jitter; calls FUN_00441760; U-2196 U-2197; resolves D-5504
004430c0	frontend	FUN_004430c0	conditional frontend action: if param1&&frontend_alpha_get()==3 call FUN_0042f520 | batch-frontend-followup-s2 plate at re/analysis/frontend_c1_to_c2_followup_s2/FUN_004430c0.md
004430e0	render	FUN_004430e0	D3D draw-primitive call: 6 floats + packed RGBA; writes verts to DAT_00828328 buffer | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_004430e0.md
00443210	render	FUN_00443210	draws colored diamond/cross marker via two FUN_004430e0 calls; caller FUN_00444ff0 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_00443210.md
00443300	ai	FUN_00443300	Catmull-Rom spline interpolation: 4 control points with wraparound; t clamped [0,1]; outputs XZ float2; foundational for FUN_00443440 and FUN_00443dc0 | C1->C2 batch_ak sweep-20260603-0116
00443440	ai	FUN_00443440	spline progress+curvature: finds closest point (binary-search refined); walks lookahead_dist ahead; returns segment progress fraction; writes curvature to *param_4 | C1->C2 batch_ak sweep-20260603-011
00443d10	ai	FUN_00443d10	track tile-type lookup (world XZ): 128x128 coarse grid DAT_007f1a9c + 8x8 sub-cell DAT_007f9a9c; x87 FPU args; returns 0xff if OOB | C1->C2 batch_ak sweep-20260603-0116
00443dc0	ai	FUN_00443dc0	spline lookahead target finder: nearest point binary-search; 16-step forward walk; wall-check inline; debug render; writes XZ to param_3; U-1887 U-1888; D-5561..D-5564 | C1->C2 batch_ak sweep-20260603
00444b60	ai	FUN_00444b60	spline debug visualizer: world-to-screen XZ projection; Catmull-Rom curve render; calls FUN_00443dc0 with debug=1 for lookahead marker; uses _DAT_007f1a58/_005cd050 transform
00444ff0	ai	FUN_00444ff0	AI debug overlay: renders current debug spline via FUN_00444b60; sub-mode labels (race/inside/slow/cheat lines + danger/save data); lap-frame tracker; tile-map display; called from FUN_00448730 when D
00445aa0	util	FUN_00445aa0	type-0 entry-handler (dispatch from FUN_004464c0); timestep*vel*angle*matrix update; param_1 mistyped float=entry ptr; S-2440 resolved; new S-2500 S-2501; U-2507 U-2508 U-2509
004464c0	util	CameraEntry::DispatchAll	loop DAT_008964c0 stride 0x36 count DAT_00898994; type 0→FUN_00445aa0 1→FUN_00441d40 2→FUN_00442440; Ghidra C1 comment existed 2026-05-07 but no prior hooks.csv row; D-6469
00446520	util	FUN_00446520	7411B; race-result camera state-machine (struct* + reset-flag); 3 branches: DM-spectator(mode5)/result-cam/FUN_004427c0; spring-interp cam pos; mode-7 rival-pair select; sinusoidal jitter; S-2183..219
00448220	frontend	Frontend::PostRaceResultCamera	1234B; post-race camera follow + mode-2 unlock-code generator at DAT_00899100; body 0x00434360-0x004486f2 entry 0x00448220; resolves U-1553 partial; U-1870 U-1873; S-1868 S-1869; D-5500..D-5504; resol
00448700	vehicle	FUN_00448700	C1->C2 skeleton-prep-s4; 42B: 100-iter loop FUN_004464c0(&DAT_00897fe0); writes param_1->DAT_00897ffc param_2->DAT_00898000; S-3945; U-3944 U-3945
00448730	render	FUN_00448730	FUN_00432ad0(); _DAT_007f0f7c+=_DAT_005cc320; FUN_004430c0(DAT_00896498); if DAT_007f1a50!=0: FUN_00444ff0() [merged-from-dup: depth-3 callee of sub_00410b30; HUD/frontend layer; D-5057; bucket render
00448770	render	FUN_00448770	init 3 RW frame slots from *(param1+0x1011c) -> DAT_00896490; C2 U-4362 batch-render-s3
00448820	render	FUN_00448820	init 5 RW child frame slots from *(param1+0x1012c) -> DAT_00896460; C2 U-4363 batch-render-s3
00448880	render	FUN_00448880	init 3 RW child frame slots from *(param1+0x10128) -> DAT_00896480; C2 U-4364 batch-render-s3
00448cb0	render	FUN_00448cb0	orbital animation tick for DAT_00896490 3-slot array; sin/cos; advances 3 angle globals; C2 U-4365 batch-render-s3
00448dc0	render	FUN_00448dc0	per-frame update for DAT_00896460 5-slot array via FUN_00442410/FUN_00442420; C2 U-4366 batch-render-s3
00448e20	render	FUN_00448e20	orbital animation tick for DAT_00896480 3-slot array; mirror of FUN_00448cb0; C2 U-4367 batch-render-s3
00448ef0	render	FUN_00448ef0	tick dispatcher: calls FUN_00448cb0+e20+dc0 then sinusoidal bob on DAT_008962e0[DAT_00683248]; C2 U-4368 batch-render-s3
004491e0	render	SkyDomeUpdatePos	4-slot loop over param_1+0x100f0 sky clumps; calls FUN_004c15c0 (frame reset) + FUN_004c1520 (scale 180.0=0x43340000) + FUN_004c1340 (set pos to camera); C2 U-4369 batch-render-s3
004492b0	render	SkyDomeRender	SKY_FN; 0x004492b0-0x0044942a; positions sky clumps at camera via FUN_004491e0; disables z-write/fog; RpClumpRender([ESI+0x100f0]); unanalyzed in Ghidra needs function_create; S-1760; U-1767 | C1->C2 
00449b30	particle	FUN_00449b30	batch-ac-s1: smoke particle system init; FUN_004b6520+FUN_004770c0(0x895=2197 particles/0x100=256 emitters)+FUN_00476ae0+FUN_00476c10; calls FUN_00449880
