va	file_off	section	encoding	length	text
0x00621de4	0x221de4	.data	ascii	36	Ignoring PLTE chunk in grayscale PNG
0x00621e0c	0x221e0c	.data	ascii	20	Duplicate PLTE chunk
0x00621e24	0x221e24	.data	ascii	23	Invalid PLTE after IDAT
0x00621e3c	0x221e3c	.data	ascii	24	Missing IHDR before PLTE
0x00621e58	0x221e58	.data	ascii	27	Incorrect IEND chunk length
0x00621e74	0x221e74	.data	ascii	16	No image in file
0x00621e88	0x221e88	.data	ascii	55	Ignoring incorrect gAMA value when sRGB is also present
0x00621ec0	0x221ec0	.data	ascii	32	Ignoring gAMA chunk with gamma=0
0x00621ee4	0x221ee4	.data	ascii	20	Duplicate gAMA chunk
0x00621efc	0x221efc	.data	ascii	23	Out of place gAMA chunk
0x00621f14	0x221f14	.data	ascii	23	Invalid gAMA after IDAT
0x00621f2c	0x221f2c	.data	ascii	27	Incorrect gAMA chunk length
0x00621f48	0x221f48	.data	ascii	24	Missing IHDR before gAMA
0x00621f64	0x221f64	.data	ascii	27	Incorrect sBIT chunk length
0x00621f80	0x221f80	.data	ascii	20	Duplicate sBIT chunk
0x00621f98	0x221f98	.data	ascii	23	Out of place sBIT chunk
0x00621fb0	0x221fb0	.data	ascii	23	Invalid sBIT after IDAT
0x00621fc8	0x221fc8	.data	ascii	24	Missing IHDR before sBIT
0x00621fe4	0x221fe4	.data	ascii	24	Invalid cHRM white point
0x00622000	0x222000	.data	ascii	22	Invalid cHRM red point
0x00622018	0x222018	.data	ascii	24	Invalid cHRM green point
0x00622034	0x222034	.data	ascii	23	Invalid cHRM blue point
0x0062204c	0x22204c	.data	ascii	55	Ignoring incorrect cHRM value when sRGB is also present
0x00622084	0x222084	.data	ascii	20	Duplicate cHRM chunk
0x0062209c	0x22209c	.data	ascii	24	Missing PLTE before cHRM
0x006220b8	0x2220b8	.data	ascii	23	Invalid cHRM after IDAT
0x006220d0	0x2220d0	.data	ascii	27	Incorrect cHRM chunk length
0x006220ec	0x2220ec	.data	ascii	24	Missing IHDR before cHRM
0x00622108	0x222108	.data	ascii	19	Unknown sRGB intent
0x0062211c	0x22211c	.data	ascii	20	Duplicate sRGB chunk
0x00622134	0x222134	.data	ascii	23	Out of place sRGB chunk
0x0062214c	0x22214c	.data	ascii	23	Invalid sRGB after IDAT
0x00622164	0x222164	.data	ascii	27	Incorrect sRGB chunk length
0x00622180	0x222180	.data	ascii	24	Missing IHDR before sRGB
0x0062219c	0x22219c	.data	ascii	33	Ignoring truncated iCCP profile.

0x006221c0	0x2221c0	.data	ascii	42	Profile size field missing from iCCP chunk
0x006221ec	0x2221ec	.data	ascii	47	Ignoring nonzero compression type in iCCP chunk
0x0062221c	0x22221c	.data	ascii	20	Malformed iCCP chunk
0x00622234	0x222234	.data	ascii	20	Duplicate iCCP chunk
0x0062224c	0x22224c	.data	ascii	23	Out of place iCCP chunk
0x00622264	0x222264	.data	ascii	23	Invalid iCCP after IDAT
0x0062227c	0x22227c	.data	ascii	24	Missing IHDR before iCCP
0x00622298	0x222298	.data	ascii	25	sPLT chunk has bad length
0x006222b4	0x2222b4	.data	ascii	20	malformed sPLT chunk
0x006222cc	0x2222cc	.data	ascii	23	Invalid sPLT after IDAT
0x006222e4	0x2222e4	.data	ascii	24	Missing IHDR before sPLT
0x00622300	0x222300	.data	ascii	41	tRNS chunk not allowed with alpha channel
0x0062232c	0x22232c	.data	ascii	22	Zero length tRNS chunk
0x00622344	0x222344	.data	ascii	27	Incorrect tRNS chunk length
0x00622360	0x222360	.data	ascii	20	Duplicate tRNS chunk
0x00622378	0x222378	.data	ascii	23	Invalid tRNS after IDAT
0x00622390	0x222390	.data	ascii	24	Missing PLTE before tRNS
0x006223ac	0x2223ac	.data	ascii	24	Missing IHDR before tRNS
0x006223c8	0x2223c8	.data	ascii	32	Incorrect bKGD chunk index value
0x006223ec	0x2223ec	.data	ascii	27	Incorrect bKGD chunk length
0x00622408	0x222408	.data	ascii	20	Duplicate bKGD chunk
0x00622420	0x222420	.data	ascii	24	Missing PLTE before bKGD
0x0062243c	0x22243c	.data	ascii	23	Invalid bKGD after IDAT
0x00622454	0x222454	.data	ascii	24	Missing IHDR before bKGD
0x00622470	0x222470	.data	ascii	20	Duplicate hIST chunk
0x00622488	0x222488	.data	ascii	24	Missing PLTE before hIST
0x006224a4	0x2224a4	.data	ascii	23	Invalid hIST after IDAT
0x006224bc	0x2224bc	.data	ascii	27	Incorrect hIST chunk length
0x006224d8	0x2224d8	.data	ascii	24	Missing IHDR before hIST
0x006224f4	0x2224f4	.data	ascii	20	Duplicate pHYs chunk
0x0062250c	0x22250c	.data	ascii	23	Invalid pHYs after IDAT
0x00622524	0x222524	.data	ascii	27	Incorrect pHYs chunk length
0x00622540	0x222540	.data	ascii	24	Missing IHDR before pHYs
0x0062255c	0x22255c	.data	ascii	20	Duplicate oFFs chunk
0x00622574	0x222574	.data	ascii	23	Invalid oFFs after IDAT
0x0062258c	0x22258c	.data	ascii	27	Incorrect oFFs chunk length
0x006225a8	0x2225a8	.data	ascii	24	Missing IHDR before oFFs
0x006225c4	0x2225c4	.data	ascii	41	Invalid pCAL parameters for equation type
0x006225f0	0x2225f0	.data	ascii	17	Invalid pCAL data
0x00622604	0x222604	.data	ascii	20	Duplicate pCAL chunk
0x0062261c	0x22261c	.data	ascii	23	Invalid pCAL after IDAT
0x00622634	0x222634	.data	ascii	24	Missing IHDR before pCAL
0x00622650	0x222650	.data	ascii	17	Invalid sCAL data
0x00622664	0x222664	.data	ascii	37	malformed height string in sCAL chunk
0x0062268c	0x22268c	.data	ascii	36	malformed width string in sCAL chunk
0x006226b4	0x2226b4	.data	ascii	20	Duplicate sCAL chunk
0x006226cc	0x2226cc	.data	ascii	23	Invalid sCAL after IDAT
0x006226e4	0x2226e4	.data	ascii	24	Missing IHDR before sCAL
0x00622700	0x222700	.data	ascii	20	Duplicate tIME chunk
0x00622718	0x222718	.data	ascii	27	Incorrect tIME chunk length
0x00622734	0x222734	.data	ascii	23	Out of place tIME chunk
0x0062274c	0x22274c	.data	ascii	24	Missing IHDR before tEXt
0x00622768	0x222768	.data	ascii	38	Unknown compression type in zTXt chunk
0x00622790	0x222790	.data	ascii	22	Zero length zTXt chunk
0x006227a8	0x2227a8	.data	ascii	24	Missing IHDR before zTXt
0x006227c4	0x2227c4	.data	ascii	22	unknown critical chunk
0x006227dc	0x2227dc	.data	ascii	18	invalid chunk type
0x006227f0	0x2227f0	.data	ascii	33	Ignoring bad adaptive filter type
0x00622814	0x222814	.data	ascii	22	Extra compression data
0x0062282c	0x22282c	.data	ascii	19	Decompression Error
0x00622868	0x222868	.data	ascii	20	incompatible version
0x00622880	0x222880	.data	ascii	12	buffer error
0x00622890	0x222890	.data	ascii	19	insufficient memory
0x006228a4	0x2228a4	.data	ascii	10	data error
0x006228b0	0x2228b0	.data	ascii	12	stream error
0x006228c0	0x2228c0	.data	ascii	10	file error
0x006228cc	0x2228cc	.data	ascii	10	stream end
0x00622914	0x222914	.data	ascii	25	invalid bit length repeat
0x00622930	0x222930	.data	ascii	35	too many length or distance symbols
0x00622954	0x222954	.data	ascii	28	invalid stored block lengths
0x00622974	0x222974	.data	ascii	18	invalid block type
0x00622988	0x222988	.data	ascii	27	invalid literal/length code
0x006229a4	0x2229a4	.data	ascii	21	invalid distance code
0x00623ac8	0x223ac8	.data	ascii	35	incomplete dynamic bit lengths tree
0x00623aec	0x223aec	.data	ascii	39	oversubscribed dynamic bit lengths tree
0x00623b14	0x223b14	.data	ascii	30	incomplete literal/length tree
0x00623b34	0x223b34	.data	ascii	34	oversubscribed literal/length tree
0x00623b58	0x223b58	.data	ascii	32	empty distance tree with lengths
0x00623b7c	0x223b7c	.data	ascii	24	incomplete distance tree
0x00623b98	0x223b98	.data	ascii	28	oversubscribed distance tree
0x00623c10	0x223c10	.data	ascii	30	nodeD3D9SkinAtomicAllInOne.csl
0x00623c90	0x223c90	.data	ascii	11	PVSData.csl
0x00623cbc	0x223cbc	.data	ascii	6	Output
0x00623cd0	0x223cd0	.data	ascii	18	PVSWorldSector.csl
0x00623d88	0x223d88	.data	ascii	15	PatchAtomic.csl
0x00623e84	0x223e84	.data	ascii	6	UVAnim
0x00623ea4	0x223ea4	.data	ascii	6	fonts\
0x00623eac	0x223eac	.data	ascii	9	METRICS3

0x00623eb8	0x223eb8	.data	ascii	9	METRICS2

0x00623ec4	0x223ec4	.data	ascii	9	METRICS1

0x00623ed0	0x223ed0	.data	ascii	4	.met
0x00623ed8	0x223ed8	.data	ascii	15	%i %i %i %i %i

0x00623ef0	0x223ef0	.data	ascii	5	%sm%s
0x00623ef8	0x223ef8	.data	ascii	6	%s %s

0x00623f00	0x223f00	.data	ascii	10	closepath

0x00623f0c	0x223f0c	.data	ascii	26	curveto %f %f %f %f %f %f

0x00623f28	0x223f28	.data	ascii	13	lineto %f %f

0x00623f38	0x223f38	.data	ascii	13	moveto %f %f

0x00623f48	0x223f48	.data	ascii	4	end

0x00623f50	0x223f50	.data	ascii	6	begin

0x00623f58	0x223f58	.data	ascii	5	%[^
]
0x00623f8c	0x223f8c	.data	ascii	9	RwpSphere
0x00623f98	0x223f98	.data	ascii	6	RwpBox
0x00623fa0	0x223fa0	.data	ascii	11	RwpCylinder
0x00623fc0	0x223fc0	.data	ascii	10	RwpCapsule
0x00623fcc	0x223fcc	.data	ascii	7	RwpGrid
0x00623fd4	0x223fd4	.data	ascii	12	RwpAggregate
0x00624028	0x224028	.data	ascii	11	RwpTriangle
0x00624034	0x224034	.data	ascii	7	RwpNull
0x0062405c	0x22405c	.data	ascii	14	rwpOBJTYPEBODY
0x0062406c	0x22406c	.data	ascii	10	qhull s Pp
0x00624078	0x224078	.data	ascii	46	qh_check_bestdist: max distance outside %2.2g

0x006240a8	0x2240a8	.data	ascii	132	qhull precision error (qh_check_bestdist): a coplanar point is %6.2g from convex hull.  The maximum value (qh.outside_err) is %6.2g

0x00624130	0x224130	.data	ascii	161	
%d points were well inside the hull.  If the hull contains
a lens-shaped component, these points were not verified.  Use
options 'Qci Tv' to verify all points.

0x006241d8	0x2241d8	.data	ascii	89	qhull precision error: point p%d is outside facet f%d, distance= %6.8g maxoutside= %6.8g

0x00624238	0x224238	.data	ascii	91	
qhull output completed.  Verifying that %d points are
below %2.2g of the nearest %sfacet.

0x00624294	0x224294	.data	ascii	5	good 
0x006242a0	0x2242a0	.data	ascii	72	qh_check_bestdist: check that all points are within %2.2g of best facet

0x006242f0	0x2242f0	.data	ascii	69	qh_check_bestdist: check points below nearest facet.  Facet_list f%d

0x00624338	0x224338	.data	ascii	76	qh_check_maxout: maxoutside %2.2g, min_vertex %2.2g, outside of not good %d

0x00624388	0x224388	.data	ascii	39	qh_check_maxout: p%d is %.2g above f%d

0x006243b0	0x2243b0	.data	ascii	44	qh_check_maxout: p%d (v%d) is %.2g from f%d

0x006243e0	0x2243e0	.data	ascii	67	qhull internal errror (point_add): point p%d is out of bounds (%d)

0x00624424	0x224424	.data	ascii	59	qhull internal warning (point_add): unknown point %p id %d

0x00624460	0x224460	.data	ascii	59	qh_check_maxout: determine actual maxoutside and minvertex

0x0062449c	0x22449c	.data	ascii	61	qh_check_maxout: check and update maxoutside for each facet.

0x006244e0	0x2244e0	.data	ascii	115	
A flipped facet occurs when its distance to the interior point is
greater than %2.2g, the maximum roundoff error.

0x00624554	0x224554	.data	ascii	9	ERRONEOUS
0x00624560	0x224560	.data	ascii	62	qhull precision error: facet f%d is flipped, distance= %6.12g

0x006245a0	0x2245a0	.data	ascii	44	qh_check_points: max distance outside %2.2g

0x006245d0	0x2245d0	.data	ascii	130	qhull precision error (qh_check_points): a coplanar point is %6.2g from convex hull.  The maximum value (qh.outside_err) is %6.2g

0x00624654	0x224654	.data	ascii	62	qhull warning (qh_check_points): missing normal for facet f%d

0x00624698	0x224698	.data	ascii	119	
Output completed.  Verifying that all points are below %2.2g of
all %sfacets.  Will make %2.0f distance computations.

0x00624710	0x224710	.data	ascii	126	
Output completed.  Verifying that all points are below outer planes of
all %sfacets.  Will make %2.0f distance computations.

0x00624790	0x224790	.data	ascii	152	
qhull input warning: no outer plane check ('Q5') or no processing of
near-inside points ('Q8').  Verify may report that a point is outside
of a facet.

0x00624830	0x224830	.data	ascii	117	
qhull input warning: exact merge ('Qx').  Verify may report that a point
is outside of a facet.  See qh-optq.htm#Qx

0x006248a8	0x2248a8	.data	ascii	130	
qhull input warning: merging without checking outer planes ('Q5' or 'Po').
Verify may report that a point is outside of a facet.

0x00624930	0x224930	.data	ascii	66	qh_check_points: check all points below %2.2g of all facet planes

0x00624978	0x224978	.data	ascii	93	qhull precision error: f%d is coplanar or concave to f%d.  Centrum of f%d is %6.4g above f%d

0x006249d8	0x2249d8	.data	ascii	81	qhull precision error: f%d is concave to f%d.  Centrum of f%d is %6.4g above f%d

0x00624a30	0x224a30	.data	ascii	96	qhull note: recomputing centrums for convexity test.  This may lead to false, precision errors.

0x00624a98	0x224a98	.data	ascii	94	qhull precision error: f%d may be coplanar to f%d, since p%d (v%d) is within %6.4g during p%d

0x00624af8	0x224af8	.data	ascii	88	qhull precision error: f%d is clearly not convex to f%d, since p%d (v%d) is %6.4g above

0x00624b54	0x224b54	.data	ascii	14	coplanar ridge
0x00624b68	0x224b68	.data	ascii	77	qhull precision error: f%d is concave to f%d, since p%d (v%d) is %6.4g above

0x00624bb8	0x224bb8	.data	ascii	13	concave ridge
0x00624bc8	0x224bc8	.data	ascii	68	qhull precision error: initial simplex is not convex. Distance=%.2g

0x00624c10	0x224c10	.data	ascii	25	coplanar or concave ridge
0x00624c30	0x224c30	.data	ascii	66	qhull precision error: f%d is flipped (interior point is outside)

0x00624c74	0x224c74	.data	ascii	13	flipped facet
0x00624c84	0x224c84	.data	ascii	44	qh_checkconvex: check all ridges are convex

0x00624cb4	0x224cb4	.data	ascii	57	qh_checkfacet: ridges r%d and r%d have the same vertices

0x00624cf0	0x224cf0	.data	ascii	95	qhull internal error (qh_checkfacet): facet f%d skip %d and neighbor f%d skip %d do not match 

0x00624d50	0x224d50	.data	ascii	139	qhull precision error (qh_checkfacet): vertex v%d in f%d intersect f%d but
 not in a ridge.  This is ok under merging.  Last point was p%d

0x00624de0	0x224de0	.data	ascii	81	qhull internal error (qh_checkfacet): vertex v%d in r%d not in f%d intersect f%d

0x00624e38	0x224e38	.data	ascii	87	qhull internal error (qh_checkfacet): facet f%d does not have a ridge for neighbor f%d

0x00624e90	0x224e90	.data	ascii	92	qhull internal error (qh_checkfacet): for facet f%d, neighbor f%d of ridge r%d not in facet

0x00624ef0	0x224ef0	.data	ascii	80	qhull internal error (qh_checkfacet): ridge between f%d and f%d has %d vertices

0x00624f48	0x224f48	.data	ascii	74	qhull internal error (qh_checkfacet): facet f%d has a duplicate ridge r%d

0x00624f94	0x224f94	.data	ascii	14	vertices for r
0x00624fa8	0x224fa8	.data	ascii	77	qhull internal error (qh_checkfacet): facet f%d has a duplicate neighbor f%d

0x00624ff8	0x224ff8	.data	ascii	101	qhull internal error (qh_checkfacet): facet f%d has neighbor f%d, but f%d does not have neighbor f%d

0x00625060	0x225060	.data	ascii	82	qhull internal error (qh_checkfacet): facet f%d still has a MERGE or DUP neighbor

0x006250b8	0x2250b8	.data	ascii	123	qhull internal error (qh_checkfacet): for facet f%d, #ridges %d < #neighbors %d or (3-d) > #vertices %d or (2-d) not all 2

0x00625138	0x225138	.data	ascii	97	qhull internal error (qh_checkfacet): for facet f%d, #vertices %d or #neighbors %d < qh hull_dim

0x006251a0	0x2251a0	.data	ascii	110	qhull internal error (qh_checkfacet): for simplicial facet f%d, #vertices %d + #neighbors %d != 2*qh hull_dim

0x00625210	0x225210	.data	ascii	92	qhull internal error (qh_checkfacet): vertices of f%d are not in descending id order at v%d

0x00625270	0x225270	.data	ascii	64	qhull internal error (qh_checkfacet): deleted vertex v%d in f%d

0x006252b4	0x2252b4	.data	ascii	15	neighbors for f
0x006252c4	0x2252c4	.data	ascii	17	coplanarset for f
0x006252d8	0x2252d8	.data	ascii	16	outsideset for f
0x006252ec	0x2252ec	.data	ascii	12	ridges for f
0x006252fc	0x2252fc	.data	ascii	14	vertices for f
0x00625310	0x225310	.data	ascii	72	qhull internal error (qh_checkfacet): facet f%d does not have  a normal

0x00625360	0x225360	.data	ascii	71	qhull internal error (qh_checkfacet): facet f%d is on the visible_list

0x006253a8	0x2253a8	.data	ascii	124	qhull warning: #vertices %d + #facets %d - #edges %d != 2
	A vertex appears twice in a edge list.  May occur during merging.
0x00625428	0x225428	.data	ascii	67	qhull internal error (qh_checkpolygon): #vertices %d != #facets %d

0x00625470	0x225470	.data	ascii	103	qhull internal error (qh_checkpolygon): actual number of vertices is %d, cumulative vertex count is %d

0x006254d8	0x2254d8	.data	ascii	105	qhull internal error (qh_checkpolygon): vertex neighbors inconsistent.  Totvneighbors %d, totvertices %d

0x00625544	0x225544	.data	ascii	15	neighbors for v
0x00625558	0x225558	.data	ascii	120	qhull internal error (qh_checkpolygon): actual number of facets is %d, cumulative facet count is %d - %d visible facets

0x006255d8	0x2255d8	.data	ascii	87	qhull internal error (qh_checkpolygon): unknown point %p for vertex v%d first_point %p

0x00625630	0x225630	.data	ascii	81	qhull internal error (qh_checkpolygon): visible list f%d no longer on facet list

0x00625688	0x225688	.data	ascii	84	qhull internal error (qh_checkpolygon): f%d has outside points before qh facet_next

0x006256e0	0x2256e0	.data	ascii	43	qh_checkpolygon: check all facets from f%d

0x00625710	0x225710	.data	ascii	73	qhull internal error (qh_checkvertex): neighbor f%d does not contain v%d

0x0062575c	0x22575c	.data	ascii	60	qhull internal error (qh_checkvertex): unknown vertex id %d

0x0062579c	0x22579c	.data	ascii	59	qhull internal error (qh_checkvertex): unknown point id %p

0x006257d8	0x2257d8	.data	ascii	44	qh_clearcenters: switched to center type %d

0x00625808	0x225808	.data	ascii	34	qh_createsimplex: created simplex

0x0062582c	0x22582c	.data	ascii	39	qh_newvertex: vertex p%d (v%d) created

0x00625858	0x225858	.data	ascii	141	qhull input error: more than %d vertices.  ID field overflows and two vertices
may have the same identifier.  Vertices not sorted correctly.

0x006258e8	0x2258e8	.data	ascii	93	qhull internal error (qh_facet3vertex): ridges for facet %d don't match up.  got at least %d

0x00625948	0x225948	.data	ascii	82	qhull internal error (qh_facet3vertex): only %d vertices for simplicial facet f%d

0x0062599c	0x22599c	.data	ascii	55	qh_findgood: found %d good facets with %d good horizon

0x006259d4	0x2259d4	.data	ascii	50	qh_findgood: f%d is closest (%2.2g) to thresholds

0x00625a08	0x225a08	.data	ascii	56	qh_findgood_all: %d good facets remain out of %d facets

0x00625a48	0x225a48	.data	ascii	77	qhull warning: good vertex p%d does not match last good facet f%d.  Ignored.

0x00625a98	0x225a98	.data	ascii	54	qh_findgood_all: f%d is closest (%2.2g) to thresholds

0x00625ad0	0x225ad0	.data	ascii	64	qhull warning: point p%d is a vertex for every facet ('QV-%d').

0x00625b14	0x225b14	.data	ascii	51	qhull warning: point p%d is not a vertex ('QV%d').

0x00625b48	0x225b48	.data	ascii	49	qh_furthestnext: made f%d next facet (dist %.2g)

0x00625b7c	0x225b7c	.data	ascii	40	qh_prependfacet: prepend f%d before f%d

0x00625ba8	0x225ba8	.data	ascii	53	qh_furthestout: p%d is furthest outside point of f%d

0x00625be0	0x225be0	.data	ascii	73	qhull internal error (qh_infiniteloop): potential infinite loop detected

0x00625c2c	0x225c2c	.data	ascii	58	qh_initbuild: initial hull created and points partitioned

0x00625c68	0x225c68	.data	ascii	91	qhull input error: point for QV%d is inside initial simplex.  It can not be made a vertex.

0x00625cc8	0x225cc8	.data	ascii	139	qhull input error: 'Qg' (ONLYgood) needs a good threshold ('Pd0D0'), a
good point (QGn or QG-n), or a good vertex with 'QJ' or 'Q0' (QVn).

0x00625d58	0x225d58	.data	ascii	133	qhull input error: 'Qg QVn' (only good vertex) does not work with merging.
Use 'QJ' to joggle the input or 'Q0' to turn off merging.

0x00625de0	0x225de0	.data	ascii	34	Options selected for Qhull %s:
%s

0x00625e04	0x225e04	.data	ascii	16	2002.1 2002/8/20
0x00625e18	0x225e18	.data	ascii	28	
Trace level %d for %s | %s

0x00625e38	0x225e38	.data	ascii	52	qhull input error: either QGn or QVn point is > p%d

0x00625e70	0x225e70	.data	ascii	6	 %6.4g
0x00625e78	0x225e78	.data	ascii	52	qh_initialhull: simplex constructed, interior point:
0x00625eb0	0x225eb0	.data	ascii	290	qhull precision warning: 
The initial hull is narrow (cosine of min. angle is %.16f).
A coplanar point may lead to a wide facet.  Options 'QbB' (scale to unit box)
or 'Qbb' (scale last coordinate) may remove this warning.  Use 'Pp' to skip
this warning.  See 'Limitations' in qh-impre.htm.

0x00625fd4	0x225fd4	.data	ascii	12	_narrow-hull
0x00625fe8	0x225fe8	.data	ascii	76	qhull precision error: initial facet %d is coplanar with the interior point

0x00626038	0x226038	.data	ascii	45	initial facet is coplanar with interior point
0x00626068	0x226068	.data	ascii	67	qh_initialhull: initial orientation incorrect.  Correct all facets

0x006260b0	0x2260b0	.data	ascii	66	qh_makenewfacets: created %d new facets from point p%d to horizon

0x006260f4	0x2260f4	.data	ascii	16	DUPLICATED/MATCH
0x00626108	0x226108	.data	ascii	29	ridge with multiple neighbors
0x00626128	0x226128	.data	ascii	76	qh_matchduplicates: duplicate f%d skip %d matched with new f%d skip %d keep

0x00626178	0x226178	.data	ascii	96	qhull internal error (qh_matchduplicates): no maximum match at duplicate f%d skip %d at hash %d

0x006261e0	0x2261e0	.data	ascii	92	qh_matchduplicates: duplicate f%d skip %d new f%d skip %d at dist %2.2g, max is now f%d f%d

0x00626240	0x226240	.data	ascii	77	qh_matchduplicates: duplicate f%d skip %d matched with new f%d skip %d merge

0x00626290	0x226290	.data	ascii	103	qhull internal error (qh_matchduplicates): missing dupridge at f%d skip %d for new f%d skip %d hash %d

0x006262f8	0x2262f8	.data	ascii	80	qh_matchduplicates: find duplicate matches for f%d skip %d hash %d hashcount %d

0x00626350	0x226350	.data	ascii	107	qhull internal error (qh_nearvertex): qh.VERTEXneighbors and facet->center required for tricoplanar facets

0x006263c0	0x2263c0	.data	ascii	65	qh_outcoplanar: move outsideset to coplanarset for qh NARROWhull

0x00626408	0x226408	.data	ascii	12	
 neighbors:
0x00626418	0x226418	.data	ascii	4	v%d 
0x00626420	0x226420	.data	ascii	12	hash %d f%d 
0x00626430	0x226430	.data	ascii	85	
  new facets %d visible facets %d next facet for qh_addpoint %d
  vertices (new %d):
0x00626488	0x226488	.data	ascii	6	
     
0x00626490	0x226490	.data	ascii	22	qh_printlists: facets:
0x006264a8	0x2264a8	.data	ascii	84	qh_triangulate: all tricoplanar facets degenerate for last non-simplicial facet f%d

0x00626500	0x226500	.data	ascii	103	qhull error (qh_triangulate): tricoplanar facet f%d not owned by its visible, non-simplicial facet f%d

0x00626568	0x226568	.data	ascii	79	qh_triangulate: all tricoplanar facets degenerate for non-simplicial facet f%d

0x006265b8	0x2265b8	.data	ascii	83	qh_triangulate: delete visible facets -- non-simplicial, null, and mirrored facets

0x00626610	0x226610	.data	ascii	100	qh_triangulate: and replace facet->f.triowner with tricoplanar facets that own center, normal, etc.

0x00626678	0x226678	.data	ascii	64	qh_triangulate: identify degenerate tricoplanar facets from f%d

0x006266bc	0x2266bc	.data	ascii	60	qh_triangulate: update neighbor lists for vertices from v%d

0x00626700	0x226700	.data	ascii	79	qh_triangulate: delete %d or more mirror facets -- same vertices and neighbors
