entry,body_end,body_size,name
0x00492370,0x00492435,198,FUN_00492370
0x00492440,0x004924bc,125,FUN_00492440
0x004924c0,0x004924dd,30,FUN_004924c0
0x004924e0,0x004924e5,6,FUN_004924e0
0x004924f0,0x0049268d,414,FUN_004924f0
0x004926c0,0x0049276c,173,FUN_004926c0
0x00492770,0x004927bd,78,FUN_00492770
0x004927c0,0x004929b3,500,FUN_004927c0
0x004929d0,0x00492ce5,790,FUN_004929d0
0x00492d10,0x00492d15,6,FUN_00492d10
0x00492d20,0x00492d2a,11,FUN_00492d20
0x00492d30,0x00492e39,266,FUN_00492d30
0x00492e60,0x00492e8b,44,FUN_00492e60
0x00492e90,0x00493364,1237,FUN_00492e90
0x00493390,0x0049347e,239,FUN_00493390
0x00493480,0x00493531,178,FUN_00493480
0x00493540,0x00493544,5,thunk_FUN_00495150
0x00493550,0x00493554,5,thunk_FUN_004938c0
0x00493560,0x00493564,5,thunk_FUN_004954f0
0x00493570,0x0049357a,11,FUN_00493570
0x00493580,0x0049358a,11,FUN_00493580
0x00493590,0x0049359a,11,FUN_00493590
0x004935a0,0x004935c1,34,FUN_004935a0
0x004935d0,0x004935f1,34,FUN_004935d0
0x00493600,0x00493639,58,FUN_00493600
0x00493640,0x004936eb,172,FUN_00493640
0x00493710,0x004938bd,430,FUN_00493710
0x004938c0,0x004938d8,25,FUN_004938c0
0x004938e0,0x004938fb,28,FUN_004938e0
0x00493900,0x00493abf,448,FUN_00493900
0x00493b50,0x00493bbe,111,FUN_00493b50
0x00493bc0,0x00493bf3,52,FUN_00493bc0
0x00493c00,0x00493c5c,93,FUN_00493c00
0x00493c60,0x00493c8c,45,FUN_00493c60
0x00493f00,0x00493f6f,112,FUN_00493f00
0x00493f70,0x00493f75,6,FUN_00493f70
0x00493f80,0x00493fb2,51,FUN_00493f80
0x00493fc0,0x00493fc5,6,FUN_00493fc0
0x00493fd0,0x00494246,631,FUN_00493fd0
0x004942b0,0x0049431d,110,FUN_004942b0
0x00494320,0x004943c7,168,FUN_00494320
0x004943d0,0x004943ed,30,FUN_004943d0
0x004943f0,0x0049445b,108,FUN_004943f0
0x00494460,0x0049447f,32,FUN_00494460
0x00494480,0x004944a5,38,FUN_00494480
0x004944b0,0x004944b8,9,FUN_004944b0
0x004944c0,0x0049481f,864,FUN_004944c0
0x00494820,0x00494a71,594,FUN_00494820
0x00494a80,0x00494ab6,55,FUN_00494a80
0x00494ac0,0x00494b1c,93,FUN_00494ac0
0x00494b20,0x00494b4c,45,FUN_00494b20
0x00494b65,0x00494bb2,78,FUN_00494b65
0x00494bc0,0x00494c51,146,FUN_00494bc0
0x00494c60,0x00494c7d,30,FUN_00494c60
0x00494c80,0x00494ed8,601,FUN_00494c80
0x00494ee0,0x00494ee4,5,thunk_FUN_004d8560
0x00494ef0,0x00494ef4,5,thunk_FUN_00493f70
0x00494f00,0x00494f04,5,thunk_FUN_00494a80
0x00494f10,0x00494f14,5,thunk_FUN_00494480
0x00494f20,0x00494f24,5,thunk_FUN_00494460
0x00494f30,0x00494f3f,16,FUN_00494f30
0x00494f40,0x00494fc4,125,FUN_00494f40
0x00494fd0,0x0049507b,172,FUN_00494fd0
0x00495080,0x004950a5,38,FUN_00495080
0x004950b0,0x00495100,81,FUN_004950b0
0x00495110,0x0049511a,11,FUN_00495110
0x00495120,0x0049514a,43,FUN_00495120
0x00495150,0x004951c5,118,FUN_00495150
0x004951e0,0x004951e4,5,thunk_FUN_00495780
0x004951f0,0x00495269,122,FUN_004951f0
0x00495270,0x0049527b,12,FUN_00495270
0x00495280,0x004952e2,99,FUN_00495280
0x004952f0,0x00495343,84,FUN_004952f0
0x00495350,0x004954e1,402,FUN_00495350
0x004954f0,0x0049551c,45,FUN_004954f0
0x00495520,0x00495525,6,FUN_00495520
0x00495530,0x00495575,70,FUN_00495530
0x00495580,0x004955a9,42,FUN_00495580
0x004955b0,0x004955bb,12,FUN_004955b0
0x004955c0,0x004955c4,5,thunk_FUN_00495580
0x004955d0,0x00495772,416,FUN_004955d0
0x00495780,0x0049578b,12,FUN_00495780
0x00495790,0x00495795,6,FUN_00495790
0x004957a0,0x00495827,136,FUN_004957a0
0x00495830,0x00495864,53,FUN_00495830
0x00495870,0x00495e77,1544,FUN_00495870
0x00495e80,0x00495edd,94,FUN_00495e80
0x00495fe0,0x00496009,42,FUN_00495fe0
0x00496010,0x0049603d,46,FUN_00496010
0x00496040,0x00496099,90,FUN_00496040
0x004960a0,0x004960d1,50,FUN_004960a0
0x004960e0,0x004960fd,30,FUN_004960e0
0x00496100,0x00496312,531,FUN_00496100
0x00496320,0x0049636d,78,FUN_00496320
0x00496370,0x004963a6,55,FUN_00496370
0x004963b0,0x004963cd,30,FUN_004963b0
0x004963d0,0x004963d4,5,thunk_FUN_00496370
0x004963e0,0x004963f7,24,FUN_004963e0
0x00496400,0x00496467,104,FUN_00496400
0x00496470,0x0049648c,29,FUN_00496470
0x00496490,0x0049652b,156,FUN_00496490
0x00496530,0x004967de,687,FUN_00496530
0x004967e0,0x004968fb,284,FUN_004967e0
0x00496900,0x00496904,5,thunk_FUN_00497450
0x00496910,0x00496915,6,FUN_00496910
0x00496920,0x0049692b,12,FUN_00496920
0x00496930,0x0049693b,12,FUN_00496930
0x00496940,0x00496967,40,FUN_00496940
0x00496970,0x00496991,34,FUN_00496970
0x004969a0,0x00496c03,612,FUN_004969a0
0x00496c10,0x00496cd9,202,FUN_00496c10
0x00496ce0,0x00496cfa,27,FUN_00496ce0
0x00496d00,0x00496d09,10,FUN_00496d00
0x00496d20,0x00496d55,54,FUN_00496d20
0x00496d60,0x00496dab,76,FUN_00496d60
0x00496db0,0x00496dfb,76,FUN_00496db0
0x00496e40,0x00496eb8,121,FUN_00496e40
0x00496ec0,0x00496fff,320,FUN_00496ec0
0x00497000,0x0049705f,96,FUN_00497000
0x00497060,0x0049718b,300,FUN_00497060
0x00497190,0x004971a8,25,FUN_00497190
0x004971b0,0x00497222,115,FUN_004971b0
0x00497230,0x004972a2,115,FUN_00497230
0x004972b0,0x00497307,85,FUN_004972b0
0x00497310,0x00497435,294,FUN_00497310
0x00497450,0x0049746e,31,FUN_00497450
0x00497470,0x004974ad,62,FUN_00497470
0x004974b0,0x00497697,488,FUN_004974b0
0x00497b10,0x00497b59,74,FUN_00497b10
0x00497b60,0x00497fce,1135,FUN_00497b60
0x004982a0,0x0049835e,191,FUN_004982a0
0x00498510,0x004987a8,653,FUN_00498510
0x004987b0,0x00498809,90,FUN_004987b0
0x00498810,0x00498854,69,FUN_00498810
0x00498860,0x0049890a,171,FUN_00498860
0x00498910,0x00498941,50,FUN_00498910
0x00498950,0x004989a9,90,FUN_00498950
0x004989b0,0x004989fc,77,FUN_004989b0
0x00498a00,0x00498b5c,344,FUN_00498a00
0x00498b60,0x00498bb2,83,FUN_00498b60
0x00498bc0,0x00498bc5,6,FUN_00498bc0
0x00498bd0,0x00498bd5,6,FUN_00498bd0
0x00498be0,0x00498be5,6,FUN_00498be0
0x00498bf0,0x00498bf5,6,FUN_00498bf0
0x00498c00,0x00498d13,276,FUN_00498c00
0x00498d20,0x00498d54,53,FUN_00498d20
0x00498d60,0x00498e3a,219,FUN_00498d60
0x00498e40,0x00498e95,86,FUN_00498e40
0x00498ea0,0x00498f56,183,FUN_00498ea0
0x00498f60,0x00499163,516,FUN_00498f60
0x00499170,0x004991ef,128,FUN_00499170
0x00499400,0x0049968c,653,FUN_00499400
0x00499690,0x004996e8,89,FUN_00499690
0x004996f0,0x0049970f,32,FUN_004996f0
0x00499710,0x00499715,6,FUN_00499710
0x00499720,0x00499725,6,FUN_00499720
0x00499730,0x00499735,6,FUN_00499730
0x00499740,0x004997a3,100,FUN_00499740
0x004997b0,0x00499815,102,FUN_004997b0
0x00499890,0x00499b9f,784,FUN_00499890
0x00499ba0,0x00499cb5,278,FUN_00499ba0
0x00499cc0,0x00499cd1,18,FUN_00499cc0
0x00499ce0,0x00499d85,166,FUN_00499ce0
0x00499d90,0x0049a09a,779,FUN_00499d90
0x0049a0a0,0x0049a0bf,32,FUN_0049a0a0
0x0049a0e0,0x0049a142,99,FUN_0049a0e0
0x0049a150,0x0049a16f,32,FUN_0049a150
0x0049a2e0,0x0049a2e9,10,FUN_0049a2e0
0x0049a730,0x0049a73f,16,FUN_0049a730
0x0049a740,0x0049a749,10,FUN_0049a740
0x0049aae0,0x0049ab01,34,FUN_0049aae0
0x0049ab10,0x0049ab3e,47,FUN_0049ab10
0x0049b300,0x0049b305,6,DirectInput8Create
0x0049c5d0,0x0049c618,73,FUN_0049c5d0
0x0049c620,0x0049c685,102,FUN_0049c620
0x0049c690,0x0049c693,4,FUN_0049c690
0x0049c6a0,0x0049c6a7,8,FUN_0049c6a0
0x0049c6b0,0x0049c6c5,22,FUN_0049c6b0
0x0049c6d0,0x0049c6d9,10,FUN_0049c6d0
0x0049c6e0,0x0049c746,103,FUN_0049c6e0
0x0049c750,0x0049c76b,28,FUN_0049c750
0x0049c770,0x0049c789,26,FUN_0049c770
0x0049c800,0x0049c807,8,FUN_0049c800
0x0049c810,0x0049c83f,48,FUN_0049c810
0x0049c840,0x0049c8bb,124,FUN_0049c840
0x0049c900,0x0049c928,41,FUN_0049c900
0x0049c930,0x0049c98c,93,FUN_0049c930
0x0049c990,0x0049c9f0,97,FUN_0049c990
0x0049ca00,0x0049ca5f,96,FUN_0049ca00
0x0049ca60,0x0049cafb,156,FUN_0049ca60
0x0049cb00,0x0049cb1f,32,FUN_0049cb00
0x0049cb20,0x0049cbc5,166,FUN_0049cb20
0x0049cbd0,0x0049cc37,104,FUN_0049cbd0
0x0049cc40,0x0049cc66,39,FUN_0049cc40
0x0049cc80,0x0049ccca,75,FUN_0049cc80
0x0049ccd0,0x0049cd6e,159,FUN_0049ccd0
0x0049cd70,0x0049ce0c,157,FUN_0049cd70
0x0049ce10,0x0049cea2,147,FUN_0049ce10
0x0049ceb0,0x0049cece,31,FUN_0049ceb0
0x0049cf00,0x0049cf39,58,FUN_0049cf00
0x0049cfb0,0x0049d06e,191,FUN_0049cfb0
0x0049d080,0x0049d098,25,FUN_0049d080
0x0049d0a0,0x0049d0b6,23,FUN_0049d0a0
0x0049d1d0,0x0049d1fb,44,FUN_0049d1d0
0x0049d200,0x0049d239,58,FUN_0049d200
0x0049d240,0x0049d26a,43,FUN_0049d240
0x0049d270,0x0049d2c4,85,FUN_0049d270
0x0049d920,0x0049d955,54,FUN_0049d920
0x0049d960,0x0049d995,54,FUN_0049d960
0x0049d9a0,0x0049da10,113,FUN_0049d9a0
0x0049da20,0x0049da8a,107,FUN_0049da20
0x0049da90,0x0049daf4,101,FUN_0049da90
0x0049db00,0x0049dbb0,177,FUN_0049db00
0x0049dcb0,0x0049dcff,80,FUN_0049dcb0
0x0049dd60,0x0049de57,248,FUN_0049dd60
0x0049de60,0x0049de6e,15,FUN_0049de60
0x0049de70,0x0049de7f,16,FUN_0049de70
0x0049de80,0x0049de8f,16,FUN_0049de80
0x0049de90,0x0049df67,216,FUN_0049de90
0x0049df70,0x0049e099,298,FUN_0049df70
0x0049e140,0x0049e18c,77,FUN_0049e140
0x0049e190,0x0049e1ec,93,FUN_0049e190
0x0049e4b0,0x0049e57e,207,FUN_0049e4b0
0x0049e580,0x0049e5b3,52,FUN_0049e580
0x0049e5c0,0x0049e5f4,53,FUN_0049e5c0
0x0049e600,0x0049e638,57,FUN_0049e600
0x0049e640,0x0049e6b4,117,FUN_0049e640
0x0049e6c0,0x0049e841,386,FUN_0049e6c0
0x0049ea70,0x0049eaa5,54,FUN_0049ea70
0x0049eab0,0x0049eacd,30,FUN_0049eab0
0x0049ead0,0x0049ead4,5,thunk_FUN_0049fac0
0x0049ebc0,0x0049ebec,45,FUN_0049ebc0
0x0049ebf0,0x0049ec0d,30,FUN_0049ebf0
0x0049ec10,0x0049ec76,103,FUN_0049ec10
0x0049ec80,0x0049ec9d,30,FUN_0049ec80
0x0049eca0,0x0049ecbb,28,FUN_0049eca0
0x0049ecc0,0x0049ed60,161,FUN_0049ecc0
0x0049eeb0,0x0049eec2,19,FUN_0049eeb0
0x0049ef10,0x0049ef5d,78,FUN_0049ef10
0x0049ef60,0x0049f02b,204,FUN_0049ef60
0x0049f030,0x0049f072,67,FUN_0049f030
0x0049f090,0x0049f094,5,thunk_FUN_004a28b0
0x0049f0a0,0x0049f0f7,88,FUN_0049f0a0
0x0049f180,0x0049f1a9,42,FUN_0049f180
0x0049f1b0,0x0049f1df,48,FUN_0049f1b0
0x0049f1e0,0x0049f207,40,FUN_0049f1e0
0x0049f210,0x0049f222,19,FUN_0049f210
0x0049f2b0,0x0049f2d9,42,FUN_0049f2b0
0x0049f2e0,0x0049f2fc,29,FUN_0049f2e0
0x0049f300,0x0049f35d,94,FUN_0049f300
0x0049f420,0x0049f4cd,174,FUN_0049f420
0x0049f4d0,0x0049f5aa,219,FUN_0049f4d0
0x0049f5b0,0x0049f689,215,FUN_0049f5b0
0x0049f690,0x0049f6a9,26,FUN_0049f690
0x0049f830,0x0049f865,54,FUN_0049f830
0x0049f950,0x0049f9bd,110,FUN_0049f950
0x0049fa40,0x0049fa44,5,FUN_0049fa40
0x0049fac0,0x0049fb1d,94,FUN_0049fac0
0x0049fc80,0x0049fcb0,49,FUN_0049fc80
0x0049fcc0,0x0049fe0a,331,FUN_0049fcc0
0x0049fe10,0x0049fe61,82,FUN_0049fe10
0x0049ff30,0x0049ff54,37,FUN_0049ff30
0x0049ff60,0x0049ff88,41,FUN_0049ff60
0x0049ffe0,0x004a01ac,461,FUN_0049ffe0
0x004a01b0,0x004a0214,101,FUN_004a01b0
0x004a0220,0x004a02c1,162,FUN_004a0220
0x004a02d0,0x004a037c,173,FUN_004a02d0
0x004a0380,0x004a045d,222,FUN_004a0380
0x004a0550,0x004a056d,30,FUN_004a0550
0x004a0570,0x004a0675,262,FUN_004a0570
0x004a0680,0x004a06be,63,FUN_004a0680
0x004a06c0,0x004a06dd,30,FUN_004a06c0
0x004a0ab0,0x004a0b62,179,FUN_004a0ab0
0x004a0c10,0x004a0c61,82,FUN_004a0c10
0x004a0d10,0x004a0df6,231,FUN_004a0d10
0x004a0e90,0x004a0ee3,84,FUN_004a0e90
0x004a0ef0,0x004a0f4d,94,FUN_004a0ef0
0x004a0fe0,0x004a0ff3,20,FUN_004a0fe0
0x004a1000,0x004a1029,42,FUN_004a1000
0x004a1030,0x004a1049,26,FUN_004a1030
0x004a1050,0x004a1070,33,FUN_004a1050
0x004a1080,0x004a10ac,45,FUN_004a1080
0x004a10b0,0x004a10f5,70,FUN_004a10b0
0x004a1100,0x004a111e,31,FUN_004a1100
0x004a1160,0x004a117b,28,FUN_004a1160
0x004a1180,0x004a118d,14,FUN_004a1180
0x004a1190,0x004a11b4,34,FUN_004a1190
0x004a11c0,0x004a11f6,55,FUN_004a11c0
0x004a1200,0x004a123c,61,FUN_004a1200
0x004a1240,0x004a1251,18,FUN_004a1240
0x004a1260,0x004a156c,781,FUN_004a1260
0x004a1570,0x004a1777,520,FUN_004a1570
0x004a1780,0x004a1785,6,timeSetEvent
0x004a1790,0x004a179c,13,FUN_004a1790
0x004a17a0,0x004a17ba,27,FUN_004a17a0
0x004a17c0,0x004a189c,221,FUN_004a17c0
0x004a1a60,0x004a1ab9,90,FUN_004a1a60
0x004a1ac0,0x004a1b19,90,FUN_004a1ac0
0x004a1dc0,0x004a1dee,47,FUN_004a1dc0
0x004a21a0,0x004a2248,169,FUN_004a21a0
0x004a2250,0x004a2302,179,FUN_004a2250
0x004a2310,0x004a233e,47,FUN_004a2310
0x004a2340,0x004a2396,87,FUN_004a2340
0x004a23e0,0x004a243b,92,FUN_004a23e0
0x004a2440,0x004a245b,28,FUN_004a2440
0x004a2460,0x004a2490,49,FUN_004a2460
0x004a2500,0x004a2521,34,FUN_004a2500
0x004a2530,0x004a2576,71,FUN_004a2530
0x004a25f0,0x004a2611,34,FUN_004a25f0
0x004a2620,0x004a2676,87,FUN_004a2620
0x004a2680,0x004a26a1,34,FUN_004a2680
0x004a26b0,0x004a26da,43,FUN_004a26b0
0x004a26e0,0x004a26e2,3,FUN_004a26e0
0x004a26f0,0x004a270b,28,FUN_004a26f0
0x004a2710,0x004a272b,28,FUN_004a2710
0x004a2730,0x004a2768,57,FUN_004a2730
0x004a2770,0x004a2787,24,FUN_004a2770
0x004a2790,0x004a27a0,17,FUN_004a2790
0x004a27b0,0x004a27e4,53,FUN_004a27b0
0x004a27f0,0x004a2857,104,FUN_004a27f0
0x004a2860,0x004a28a7,72,FUN_004a2860
0x004a28b0,0x004a2911,98,FUN_004a28b0
0x004a2920,0x004a293a,27,FUN_004a2920
0x004a2940,0x004a2973,52,FUN_004a2940
0x004a2980,0x004a2a29,170,FUN_004a2980
0x004a2a30,0x004a2a96,103,FUN_004a2a30
0x004a2aa0,0x004a2adb,60,FUN_004a2aa0
0x004a2ae0,0x004a2ae6,7,FUN_004a2ae0
0x004a2af0,0x004a2afb,12,FUN_004a2af0
0x004a2b00,0x004a2b2d,46,FUN_004a2b00
0x004a2b30,0x004a2b49,26,FUN_004a2b30
0x004a2b50,0x004a2b54,5,thunk_FUN_004a2b00
0x004a2b60,0x004a2bb7,88,FUN_004a2b60
0x004a2bb8,0x004a2be7,41,report_failure
0x004a2be9,0x004a2bf6,14,__security_check_cookie
0x004a2bf7,0x004a2c2e,56,FUN_004a2bf7
0x004a2c2f,0x004a2c45,23,FUN_004a2c2f
0x004a2c48,0x004a2cbc,117,FUN_004a2c48
0x004a2cbd,0x004a2d12,86,FID_conflict:_wprintf
0x004a2d18,0x004a2d22,11,FUN_004a2d18
0x004a2d30,0x004a2dcc,72,_pow
0x004a2d70,0x004a2dc3,84,FUN_004a2d70
0x004a2dcd,0x004a2f91,453,FUN_004a2dcd
0x004a2f92,0x004a2fb9,40,FUN_004a2f92
0x004a2fd0,0x004a308d,195,_strchr
0x004a3090,0x004a774c,498,FUN_004a3090
0x004a31b1,0x004a31df,47,___crtExitProcess
0x004a31e1,0x004a31e9,9,FUN_004a31e1
0x004a31ea,0x004a31f2,9,FUN_004a31ea
0x004a31f3,0x004a3257,101,FUN_004a31f3
0x004a3258,0x004a332a,211,FUN_004a3258
0x004a332b,0x004a333b,17,FUN_004a332b
0x004a333c,0x004a334c,17,__exit
0x004a334d,0x004a335b,15,FUN_004a334d
0x004a3370,0x004a3383,20,FUN_004a3370
0x004a3384,0x004a338c,9,FUN_004a3384
0x004a338d,0x004a343a,174,FUN_004a338d
0x004a3440,0x004a347c,61,__chkstk
0x004a3480,0x004a34ac,45,_strrchr
0x004a34b0,0x004a35d3,292,_strncpy
0x004a3620,0x004a366e,79,FUN_004a3620
0x004a3678,0x004a36f9,125,FUN_004a3678
0x004a3700,0x004a3713,20,FUN_004a3700
0x004a371d,0x004a37ad,145,FUN_004a371d
0x004a37b0,0x004a37c3,20,FUN_004a37b0
0x004a37cd,0x004a385d,145,FUN_004a37cd
0x004a3860,0x004a38e5,134,_strstr
0x004a38e6,0x004a3906,33,__copysign
0x004a3907,0x004a391b,21,FUN_004a3907
0x004a391c,0x004a39b5,154,FUN_004a391c
0x004a39c0,0x004a39d3,20,FUN_004a39c0
0x004a39d4,0x004a39dc,9,FUN_004a39d4
0x004a39dd,0x004a3a8a,174,FUN_004a39dd
0x004a3a90,0x004a3ac8,57,_strncmp
0x004a3ac9,0x004a3b83,187,FUN_004a3ac9
0x004a3b84,0x004a3bd9,86,FUN_004a3b84
0x004a3bda,0x004a3bde,5,_free
0x004a3bdf,0x004a3c1b,61,_wcsncpy
0x004a3c1c,0x004a3c29,14,operator_new
0x004a3c2a,0x004a3c54,43,_JumpToContinuation
0x004a3c5a,0x004a3c60,7,FID_conflict:_CallMemberFunction1
0x004a3c61,0x004a3cb2,82,_UnwindNestedFrames
0x004a3cb3,0x004a3ce8,54,___CxxFrameHandler
0x004a3d0d,0x004a3d7d,110,FUN_004a3d0d
0x004a3d7e,0x004a3df7,122,_GetRangeOfTrysToCheck
0x004a3df8,0x004a3e1f,40,FUN_004a3df8
0x004a3e20,0x004a3e40,33,FUN_004a3e20
0x004a3e41,0x004a3e8c,76,_FindAndUnlinkFrame
0x004a3e8d,0x004a3edd,81,FUN_004a3e8d
0x004a3ede,0x004a3f8c,175,FUN_004a3ede
0x004a3f90,0x004a3faf,32,__global_unwind2
0x004a3fd2,0x004a4039,104,__local_unwind2
0x004a403a,0x004a405c,35,__abnormal_termination
0x004a405d,0x004a4065,9,__NLG_Notify1
0x004a4066,0x004a407d,24,FUN_004a4066
0x004a407e,0x004a40fd,128,__onexit_lk
0x004a40fe,0x004a4125,40,___onexitinit
0x004a4126,0x004a4157,50,__onexit
0x004a4158,0x004a415d,6,FUN_004a4158
0x004a415e,0x004a416f,18,_atexit
0x004a4170,0x004a4219,170,__alldiv
0x004a4220,0x004a4253,52,__allmul
0x004a4254,0x004a42ba,103,_fputs
0x004a42bb,0x004a42c4,10,FUN_004a42bb
0x004a42c5,0x004a431b,87,FUN_004a42c5
0x004a431c,0x004a4367,76,__fclose_lk
0x004a4368,0x004a43ad,70,_fclose
0x004a43b1,0x004a43b8,8,FUN_004a43b1
0x004a43b9,0x004a43d1,25,FUN_004a43b9
0x004a43d2,0x004a44e4,275,FUN_004a43d2
0x004a44e5,0x004a4536,82,__fsopen
0x004a4537,0x004a4540,10,FUN_004a4537
0x004a4541,0x004a4553,19,FUN_004a4541
0x004a4554,0x004a45c2,111,__heap_alloc
0x004a45c6,0x004a45ce,9,FUN_004a45c6
0x004a45cf,0x004a45fa,44,__nh_malloc
0x004a45fb,0x004a460c,18,_malloc
0x004a460d,0x004a467d,104,_free
0x004a4660,0x004a4668,9,FUN_004a4660
0x004a467e,0x004a4738,175,_calloc
0x004a4728,0x004a4730,9,FUN_004a4728
0x004a4739,0x004a48e5,412,_realloc
0x004a48a1,0x004a48a9,9,FUN_004a48a1
0x004a48e6,0x004a49ce,233,__fread_lk
0x004a49cf,0x004a4a10,66,_fread
0x004a4a11,0x004a4a1a,10,FUN_004a4a11
0x004a4a1b,0x004a4b21,263,__fwrite_lk
0x004a4b22,0x004a4b63,66,_fwrite
0x004a4b64,0x004a4b6d,10,FUN_004a4b64
0x004a4b6e,0x004a4b8f,34,__amsg_exit
0x004a4b93,0x004a4bb6,36,fast_error_exit
0x004a4bb7,0x004a4d88,423,entry
0x004a4da0,0x004a4e34,149,__aulldvrm
0x004a4e40,0x004a4ea7,104,__aulldiv
0x004a4ea8,0x004a4fc0,281,__flsbuf
0x004a4fc1,0x004a4ff3,51,write_char
0x004a4ff4,0x004a5017,36,write_multi_char
0x004a5018,0x004a504e,55,write_string
0x004a504f,0x004a57c3,1909,FUN_004a504f
0x004a57e4,0x004a5839,86,FUN_004a57e4
0x004a583a,0x004a5982,320,FUN_004a583a
0x004a5984,0x004a59be,59,__SEH_prolog
0x004a59bf,0x004a59cf,17,__SEH_epilog
0x004a59d0,0x004a5a0b,60,__forcdecpt
0x004a5a71,0x004a5aae,62,__fassign
0x004a5aaf,0x004a5acb,29,__shift
0x004a5acc,0x004a5b79,174,__cftoe2
0x004a5b7a,0x004a5bed,116,FUN_004a5b7a
0x004a5bee,0x004a5c89,156,FUN_004a5bee
0x004a5c8a,0x004a5cf1,104,FUN_004a5c8a
0x004a5cf2,0x004a5d91,160,FUN_004a5cf2
0x004a5d92,0x004a5de2,81,__cfltcvt
0x004a5de3,0x004a5df4,18,FUN_004a5de3
0x004a5df5,0x004a5e34,64,__ms_p5_test_fdiv
0x004a5e35,0x004a5e5d,41,__ms_p5_mp_test_fdiv
0x004a5f07,0x004a5f1a,20,___endstdio
0x004a5f1b,0x004a5f49,47,__lock_file
0x004a5f4a,0x004a5f6c,35,__lock_file2
0x004a5f6d,0x004a5f9b,47,__unlock_file
0x004a5f9c,0x004a5fbe,35,__unlock_file2
0x004a5fbf,0x004a6046,136,__stbuf
0x004a6047,0x004a6070,42,__ftbuf
0x004a6071,0x004a60a5,46,FUN_004a6071
0x004a60a6,0x004a60fc,87,FUN_004a60a6
0x004a6100,0x004a6118,25,FUN_004a6100
0x004a6119,0x004a6c45,2861,FUN_004a6119
0x004a6e60,0x004a6ec6,103,__trandisp1
0x004a6ec7,0x004a6f52,140,__trandisp2
0x004a7030,0x004a7046,23,FUN_004a7030
0x004a7047,0x004a7082,60,__startOneArgErrorHandling
0x004a7090,0x004a70a4,21,FUN_004a7090
0x004a70a5,0x004a70bb,23,FUN_004a70a5
0x004a70bc,0x004a70d4,25,FUN_004a70bc
0x004a70d5,0x004a7117,67,__fload_withFB
0x004a7118,0x004a712d,22,FUN_004a7118
0x004a712e,0x004a713a,13,FUN_004a712e
0x004a713b,0x004a7164,42,__math_exit
0x004a7179,0x004a721b,163,FUN_004a7179
0x004a721c,0x004a7285,106,FUN_004a721c
0x004a7286,0x004a73e7,354,__powhlp
0x004a73e8,0x004a767b,660,FUN_004a73e8
0x004a774d,0x004a7795,73,__mtinitlocks
0x004a7796,0x004a77ea,85,__mtdeletelocks
0x004a77eb,0x004a77ff,21,FUN_004a77eb
0x004a7800,0x004a787e,127,FUN_004a7800
0x004a787f,0x004a78af,49,__lock
0x004a78b0,0x004a78f3,61,FUN_004a78b0
0x004a7940,0x004a7957,24,FUN_004a7940
0x004a795e,0x004a7c2a,717,FUN_004a795e
0x004a7c2c,0x004a7e11,486,FUN_004a7c2c
0x004a7e12,0x004a7e3b,42,__set_exp
0x004a7e3c,0x004a7e50,21,FUN_004a7e3c
0x004a7e51,0x004a7eab,91,__sptype
0x004a7eac,0x004a7f65,186,FUN_004a7eac
0x004a7f66,0x004a820a,677,__raise_exc
0x004a820b,0x004a842c,546,FUN_004a820b
0x004a842d,0x004a8454,40,FID_conflict:__set_errno_from_matherr
0x004a8455,0x004a8481,45,__errcode
0x004a8482,0x004a851f,158,__umatherr
0x004a8520,0x004a8572,83,__handle_qnan1
0x004a8573,0x004a85d1,95,__handle_qnan2
0x004a85d2,0x004a868f,190,FUN_004a85d2
0x004a8690,0x004a875e,207,FUN_004a8690
0x004a875f,0x004a876b,13,FUN_004a875f
0x004a876c,0x004a8779,14,FUN_004a876c
0x004a877a,0x004a879d,36,__ctrlfp
0x004a879e,0x004a87f6,89,FUN_004a879e
0x004a87f7,0x004a8814,30,FUN_004a87f7
0x004a8815,0x004a8827,19,__initptd
0x004a8828,0x004a8898,113,__getptd
0x004a8899,0x004a89eb,339,FUN_004a8899
0x004a89ef,0x004a89f7,9,FUN_004a89ef
0x004a89fb,0x004a8a03,9,FUN_004a89fb
0x004a8a04,0x004a8a72,111,FUN_004a8a04
0x004a8a73,0x004a8ac1,79,TypeMatch
0x004a8ae0,0x004a8b8c,148,___FrameUnwindToState
0x004a8b93,0x004a8bad,27,FUN_004a8b93
0x004a8bae,0x004a8be1,52,___DestructExceptionObject
0x004a8bf3,0x004a8c0f,29,FUN_004a8bf3
0x004a8c10,0x004a8d49,151,FUN_004a8c10
0x004a8d53,0x004a8db6,100,FUN_004a8d53
0x004a8db7,0x004a8f26,368,BuildCatchObject
0x004a8f33,0x004a8f99,103,CatchIt
0x004a8f9a,0x004a9059,192,FUN_004a8f9a
0x004a905a,0x004a923b,482,FUN_004a905a
0x004a923c,0x004a92dd,162,___InternalCxxFrameHandler
0x004a92de,0x004a9312,46,terminate
0x004a9313,0x004a933f,38,_inconsistency
0x004a9340,0x004a938b,76,__CallSettingFrame@12
0x004a938c,0x004a93f5,106,__msize
0x004a93f9,0x004a9401,9,FUN_004a93f9
0x004a9410,0x004a949a,139,_strlen
0x004a949b,0x004a951d,131,FUN_004a949b
0x004a951e,0x004a95b8,144,__close
0x004a9595,0x004a959c,8,FUN_004a9595
0x004a95b9,0x004a95e3,43,__freebuf
