rva,end,size,name,thunk
00496100,00496312,531,FUN_00496100,0
00496320,0049636d,78,FUN_00496320,0
00496370,004963a6,55,FUN_00496370,0
004963b0,004963cd,30,FUN_004963b0,0
004963d0,004963d4,5,thunk_FUN_00496370,1
004963e0,004963f7,24,FUN_004963e0,0
00496400,00496467,104,FUN_00496400,0
00496470,0049648c,29,FUN_00496470,0
00496490,0049652b,156,FUN_00496490,0
00496530,004967de,687,FUN_00496530,0
004967e0,004968fb,284,FUN_004967e0,0
00496900,00496904,5,thunk_FUN_00497450,1
00496910,00496915,6,FUN_00496910,0
00496920,0049692b,12,FUN_00496920,0
00496930,0049693b,12,FUN_00496930,0
00496940,00496967,40,FUN_00496940,0
00496970,00496991,34,FUN_00496970,0
004969a0,00496c03,612,FUN_004969a0,0
00496c10,00496cd9,202,FUN_00496c10,0
00496ce0,00496cfa,27,FUN_00496ce0,0
00496d00,00496d09,10,FUN_00496d00,0
00496d20,00496d55,54,FUN_00496d20,0
00496d60,00496dab,76,FUN_00496d60,0
00496db0,00496dfb,76,FUN_00496db0,0
00496e40,00496eb8,121,FUN_00496e40,0
00496ec0,00496fff,320,FUN_00496ec0,0
00497000,0049705f,96,FUN_00497000,0
00497060,0049718b,300,FUN_00497060,0
00497190,004971a8,25,FUN_00497190,0
004971b0,00497222,115,FUN_004971b0,0
00497230,004972a2,115,FUN_00497230,0
004972b0,00497307,88,FUN_004972b0,0
00497310,00497435,294,FUN_00497310,0
00497450,0049746e,31,FUN_00497450,0
00497470,004974ad,62,FUN_00497470,0
004974b0,00497697,488,FUN_004974b0,0
00497b10,00497b59,74,FUN_00497b10,0
00497b60,00497fce,1135,FUN_00497b60,0
004982a0,0049835e,191,FUN_004982a0,0
00498510,004987a8,665,FUN_00498510,0
004987b0,00498809,90,FUN_004987b0,0
00498810,00498854,69,FUN_00498810,0
00498860,0049890a,171,FUN_00498860,0
00498910,00498941,50,FUN_00498910,0
00498950,004989a9,90,FUN_00498950,0
004989b0,004989fc,77,FUN_004989b0,0
00498a00,00498b5c,349,FUN_00498a00,0
00498b60,00498bb2,83,FUN_00498b60,0
00498bc0,00498bc5,6,FUN_00498bc0,0
00498bd0,00498bd5,6,FUN_00498bd0,0
00498be0,00498be5,6,FUN_00498be0,0
00498bf0,00498bf5,6,FUN_00498bf0,0
00498c00,00498d13,276,FUN_00498c00,0
00498d20,00498d54,53,FUN_00498d20,0
00498d60,00498e3a,219,FUN_00498d60,0
00498e40,00498e95,86,FUN_00498e40,0
00498ea0,00498f56,183,FUN_00498ea0,0
00498f60,00499163,516,FUN_00498f60,0
00499170,004991ef,128,FUN_00499170,0
00499400,0049968c,653,FUN_00499400,0
00499690,004996e8,89,FUN_00499690,0
004996f0,0049970f,32,FUN_004996f0,0
00499710,00499715,6,FUN_00499710,0
00499720,00499725,6,FUN_00499720,0
00499730,00499735,6,FUN_00499730,0
00499740,004997a3,100,FUN_00499740,0
004997b0,00499815,102,FUN_004997b0,0
00499820,00499880,97,FUN_00499820,0
00499890,00499b9f,784,FUN_00499890,0
00499ba0,00499cb5,278,FUN_00499ba0,0
00499cc0,00499cd1,18,FUN_00499cc0,0
00499ce0,00499d85,166,FUN_00499ce0,0
00499d90,0049a09a,779,FUN_00499d90,0
0049a0a0,0049a0bf,32,FUN_0049a0a0,0
0049a0e0,0049a142,99,FUN_0049a0e0,0
0049a150,0049a16f,32,FUN_0049a150,0
0049a2e0,0049a2e9,10,FUN_0049a2e0,0
0049a730,0049a73f,16,FUN_0049a730,0
0049a740,0049a749,10,FUN_0049a740,0
0049aae0,0049ab01,34,FUN_0049aae0,0
0049ab10,0049ab3e,47,FUN_0049ab10,0
0049b300,0049b305,6,DirectInput8Create,1
0049c5d0,0049c618,73,FUN_0049c5d0,0
0049c620,0049c685,102,FUN_0049c620,0
0049c690,0049c693,4,FUN_0049c690,0
0049c6a0,0049c6a7,8,FUN_0049c6a0,0
0049c6b0,0049c6c5,22,FUN_0049c6b0,0
0049c6d0,0049c6d9,10,FUN_0049c6d0,0
0049c6e0,0049c746,103,FUN_0049c6e0,0
0049c750,0049c76b,28,FUN_0049c750,0
0049c770,0049c789,26,FUN_0049c770,0
0049c800,0049c807,8,FUN_0049c800,0
0049c810,0049c83f,48,FUN_0049c810,0
0049c840,0049c8bb,124,FUN_0049c840,0
0049c900,0049c928,41,FUN_0049c900,0
0049c930,0049c98c,93,FUN_0049c930,0
0049c990,0049c9f0,97,FUN_0049c990,0
0049ca00,0049ca5f,96,FUN_0049ca00,0
0049ca60,0049cafb,156,FUN_0049ca60,0
0049cb00,0049cb1f,32,FUN_0049cb00,0
0049cb20,0049cbc5,166,FUN_0049cb20,0
0049cbd0,0049cc37,104,FUN_0049cbd0,0
0049cc40,0049cc66,39,FUN_0049cc40,0
0049cc80,0049ccca,75,FUN_0049cc80,0
0049ccd0,0049cd6e,159,FUN_0049ccd0,0
0049cd70,0049ce0c,157,FUN_0049cd70,0
0049ce10,0049cea2,147,FUN_0049ce10,0
0049ceb0,0049cece,31,FUN_0049ceb0,0
0049cf00,0049cf39,58,FUN_0049cf00,0
0049cfb0,0049d06e,191,FUN_0049cfb0,0
0049d080,0049d098,25,FUN_0049d080,0
0049d0a0,0049d0b6,23,FUN_0049d0a0,0
0049d1d0,0049d1fb,44,FUN_0049d1d0,0
0049d200,0049d239,58,FUN_0049d200,0
0049d240,0049d26a,43,FUN_0049d240,0
0049d270,0049d2c4,85,FUN_0049d270,0
0049d920,0049d955,54,FUN_0049d920,0
0049d960,0049d995,54,FUN_0049d960,0
0049d9a0,0049da10,113,FUN_0049d9a0,0
0049da20,0049da8a,107,FUN_0049da20,0
0049da90,0049daf4,101,FUN_0049da90,0
0049db00,0049dbb0,177,FUN_0049db00,0
0049dcb0,0049dcff,80,FUN_0049dcb0,0
0049dd60,0049de57,248,FUN_0049dd60,0
0049de60,0049de6e,15,FUN_0049de60,0
0049de70,0049de7f,16,FUN_0049de70,0
0049de80,0049de8f,16,FUN_0049de80,0
0049de90,0049df67,216,FUN_0049de90,0
0049df70,0049e099,298,FUN_0049df70,0
0049e140,0049e18c,77,FUN_0049e140,0
0049e190,0049e1ec,93,FUN_0049e190,0
0049e4b0,0049e57e,207,FUN_0049e4b0,0
0049e580,0049e5b3,52,FUN_0049e580,0
0049e5c0,0049e5f4,53,FUN_0049e5c0,0
0049e600,0049e638,57,FUN_0049e600,0
0049e640,0049e6b4,117,FUN_0049e640,0
0049e6c0,0049e841,386,FUN_0049e6c0,0
0049ea70,0049eaa5,54,FUN_0049ea70,0
0049eab0,0049eacd,30,FUN_0049eab0,0
0049ead0,0049ead4,5,thunk_FUN_0049fac0,1
0049ebc0,0049ebec,45,FUN_0049ebc0,0
0049ebf0,0049ec0d,30,FUN_0049ebf0,0
0049ec10,0049ec76,103,FUN_0049ec10,0
0049ec80,0049ec9d,30,FUN_0049ec80,0
0049eca0,0049ecbb,28,FUN_0049eca0,0
0049ecc0,0049ed60,161,FUN_0049ecc0,0
0049eeb0,0049eec2,19,FUN_0049eeb0,0
0049ef10,0049ef5d,78,FUN_0049ef10,0
0049ef60,0049f02b,204,FUN_0049ef60,0
0049f030,0049f072,67,FUN_0049f030,0
0049f090,0049f094,5,thunk_FUN_004a28b0,1
0049f0a0,0049f0f7,88,FUN_0049f0a0,0
0049f180,0049f1a9,42,FUN_0049f180,0
0049f1b0,0049f1df,48,FUN_0049f1b0,0
0049f1e0,0049f207,40,FUN_0049f1e0,0
0049f210,0049f222,19,FUN_0049f210,0
0049f2b0,0049f2d9,42,FUN_0049f2b0,0
0049f2e0,0049f2fc,29,FUN_0049f2e0,0
0049f300,0049f35d,94,FUN_0049f300,0
0049f420,0049f4cd,174,FUN_0049f420,0
0049f4d0,0049f5aa,219,FUN_0049f4d0,0
0049f5b0,0049f689,218,FUN_0049f5b0,0
0049f690,0049f6a9,26,FUN_0049f690,0
0049f830,0049f865,54,FUN_0049f830,0
0049f950,0049f9bd,110,FUN_0049f950,0
0049fa40,0049fa44,5,FUN_0049fa40,0
0049fac0,0049fb1d,94,FUN_0049fac0,0
0049fc80,0049fcb0,49,FUN_0049fc80,0
0049fcc0,0049fe0a,331,FUN_0049fcc0,0
0049fe10,0049fe61,82,FUN_0049fe10,0
0049ff30,0049ff54,37,FUN_0049ff30,0
0049ff60,0049ff88,41,FUN_0049ff60,0
0049ffe0,004a01ac,461,FUN_0049ffe0,0
004a01b0,004a0214,101,FUN_004a01b0,0
004a0220,004a02c1,162,FUN_004a0220,0
004a02d0,004a037c,173,FUN_004a02d0,0
004a0380,004a045d,222,FUN_004a0380,0
004a0550,004a056d,30,FUN_004a0550,0
004a0570,004a0675,262,FUN_004a0570,0
004a0680,004a06be,63,FUN_004a0680,0
004a06c0,004a06dd,30,FUN_004a06c0,0
004a0ab0,004a0b62,179,FUN_004a0ab0,0
004a0c10,004a0c61,82,FUN_004a0c10,0
004a0d10,004a0df6,231,FUN_004a0d10,0
004a0e90,004a0ee3,84,FUN_004a0e90,0
004a0ef0,004a0f4d,94,FUN_004a0ef0,0
004a0fe0,004a0ff3,20,FUN_004a0fe0,0
004a1000,004a1029,42,FUN_004a1000,0
004a1030,004a1049,26,FUN_004a1030,0
004a1050,004a1070,33,FUN_004a1050,0
004a1080,004a10ac,45,FUN_004a1080,0
004a10b0,004a10f5,70,FUN_004a10b0,0
004a1100,004a111e,31,FUN_004a1100,0
004a1160,004a117b,28,FUN_004a1160,0
004a1180,004a118d,14,FUN_004a1180,0
004a1190,004a11b4,37,FUN_004a1190,0
004a11c0,004a11f6,55,FUN_004a11c0,0
004a1200,004a123c,61,FUN_004a1200,0
004a1240,004a1251,18,FUN_004a1240,0
004a1260,004a156c,781,FUN_004a1260,0
004a1570,004a1777,520,FUN_004a1570,0
004a1780,004a1785,6,timeSetEvent,1
004a1790,004a179c,13,FUN_004a1790,0
004a17a0,004a17ba,27,FUN_004a17a0,0
004a17c0,004a189c,221,FUN_004a17c0,0
004a1a60,004a1ab9,90,FUN_004a1a60,0
004a1ac0,004a1b19,90,FUN_004a1ac0,0
004a1dc0,004a1dee,47,FUN_004a1dc0,0
004a21a0,004a2248,169,FUN_004a21a0,0
004a2250,004a2302,179,FUN_004a2250,0
004a2310,004a233e,47,FUN_004a2310,0
004a2340,004a2396,87,FUN_004a2340,0
004a23e0,004a243b,92,FUN_004a23e0,0
004a2440,004a245b,28,FUN_004a2440,0
004a2460,004a2490,49,FUN_004a2460,0
004a2500,004a2521,34,FUN_004a2500,0
004a2530,004a2576,71,FUN_004a2530,0
004a25f0,004a2611,34,FUN_004a25f0,0
004a2620,004a2676,87,FUN_004a2620,0
004a2680,004a26a1,34,FUN_004a2680,0
004a26b0,004a26da,43,FUN_004a26b0,0
004a26e0,004a26e2,3,FUN_004a26e0,0
004a26f0,004a270b,28,FUN_004a26f0,0
004a2710,004a272b,28,FUN_004a2710,0
004a2730,004a2768,57,FUN_004a2730,0
004a2770,004a2787,24,FUN_004a2770,0
004a2790,004a27a0,17,FUN_004a2790,0
004a27b0,004a27e4,53,FUN_004a27b0,0
004a27f0,004a2857,104,FUN_004a27f0,0
004a2860,004a28a7,72,FUN_004a2860,0
004a28b0,004a2911,98,FUN_004a28b0,0
004a2920,004a293a,27,FUN_004a2920,0
004a2940,004a2973,52,FUN_004a2940,0
004a2980,004a2a29,170,FUN_004a2980,0
004a2a30,004a2a96,103,FUN_004a2a30,0
004a2aa0,004a2adb,60,FUN_004a2aa0,0
004a2ae0,004a2ae6,7,FUN_004a2ae0,0
004a2af0,004a2afb,12,FUN_004a2af0,0
004a2b00,004a2b2d,46,FUN_004a2b00,0
004a2b30,004a2b49,26,FUN_004a2b30,0
004a2b50,004a2b54,5,thunk_FUN_004a2b00,1
004a2b60,004a2bb7,88,FUN_004a2b60,0
004a2bb8,004a2be7,48,report_failure,0
004a2be9,004a2bf6,14,__security_check_cookie,0
004a2bf7,004a2c2e,56,FUN_004a2bf7,0
004a2c2f,004a2c45,23,FUN_004a2c2f,0
004a2c48,004a2cbc,117,FUN_004a2c48,0
004a2cbd,004a2d12,86,FID_conflict:_wprintf,0
004a2d18,004a2d22,11,FUN_004a2d18,0
004a2d30,004a2dcc,157,_pow,0
004a2d70,004a2dc3,84,FUN_004a2d70,0
004a2dcd,004a2f91,453,FUN_004a2dcd,0
004a2f92,004a2fb9,40,FUN_004a2f92,0
004a2fd0,004a308d,190,_strchr,0
004a3090,004a774c,18109,FUN_004a3090,0
004a31b1,004a31df,47,___crtExitProcess,0
004a31e1,004a31e9,9,FUN_004a31e1,0
004a31ea,004a31f2,9,FUN_004a31ea,0
004a31f3,004a3257,101,FUN_004a31f3,0
004a3258,004a332a,211,FUN_004a3258,0
004a332b,004a333b,17,FUN_004a332b,0
004a333c,004a334c,17,__exit,0
004a334d,004a335b,15,FUN_004a334d,0
004a3370,004a3383,20,FUN_004a3370,0
004a3384,004a338c,9,FUN_004a3384,0
004a338d,004a343a,174,FUN_004a338d,0
004a3440,004a347c,61,__chkstk,0
004a3480,004a34ac,45,_strrchr,0
004a34b0,004a35d3,292,_strncpy,0
004a3620,004a366e,79,FUN_004a3620,0
004a3678,004a36f9,130,FUN_004a3678,0
004a3700,004a3713,20,FUN_004a3700,0
004a371d,004a37ad,145,FUN_004a371d,0
004a37b0,004a37c3,20,FUN_004a37b0,0
004a37cd,004a385d,145,FUN_004a37cd,0
004a3860,004a38e5,134,_strstr,0
004a38e6,004a3906,33,__copysign,0
004a3907,004a391b,21,FUN_004a3907,0
004a391c,004a39b5,154,FUN_004a391c,0
004a39c0,004a39d3,20,FUN_004a39c0,0
004a39d4,004a39dc,9,FUN_004a39d4,0
004a39dd,004a3a8a,174,FUN_004a39dd,0
004a3a90,004a3ac8,57,_strncmp,0
004a3ac9,004a3b83,187,FUN_004a3ac9,0
004a3b84,004a3bd9,86,FUN_004a3b84,0
004a3bda,004a3bde,5,_free,1
004a3bdf,004a3c1b,61,_wcsncpy,0
004a3c1c,004a3c29,14,operator_new,0
004a3c2a,004a3c54,43,_JumpToContinuation,0
004a3c5a,004a3c60,7,FID_conflict:_CallMemberFunction1,0
004a3c61,004a3cb2,82,_UnwindNestedFrames,0
004a3cb3,004a3ce8,54,___CxxFrameHandler,0
004a3d0d,004a3d7d,113,FUN_004a3d0d,0
004a3d7e,004a3df7,122,_GetRangeOfTrysToCheck,0
004a3df8,004a3e1f,40,FUN_004a3df8,0
004a3e20,004a3e40,33,FUN_004a3e20,0
004a3e41,004a3e8c,76,_FindAndUnlinkFrame,0
004a3e8d,004a3edd,81,FUN_004a3e8d,0
004a3ede,004a3f8c,175,FUN_004a3ede,0
004a3f90,004a3faf,32,__global_unwind2,0
004a3fd2,004a4039,104,__local_unwind2,0
004a403a,004a405c,35,__abnormal_termination,0
004a405d,004a4065,9,__NLG_Notify1,0
004a4066,004a407d,24,FUN_004a4066,0
004a407e,004a40fd,128,__onexit_lk,0
004a40fe,004a4125,40,___onexitinit,0
004a4126,004a4157,50,__onexit,0
004a4158,004a415d,6,FUN_004a4158,0
004a415e,004a416f,18,_atexit,0
004a4170,004a4219,170,__alldiv,0
004a4220,004a4253,52,__allmul,0
004a4254,004a42ba,103,_fputs,0
004a42bb,004a42c4,10,FUN_004a42bb,0
004a42c5,004a431b,87,FUN_004a42c5,0
004a431c,004a4367,76,__fclose_lk,0
004a4368,004a43ad,70,_fclose,0
004a43b1,004a43b8,8,FUN_004a43b1,0
004a43b9,004a43d1,25,FUN_004a43b9,0
004a43d2,004a44e4,275,FUN_004a43d2,0
004a44e5,004a4536,82,__fsopen,0
004a4537,004a4540,10,FUN_004a4537,0
004a4541,004a4553,19,FUN_004a4541,0
004a4554,004a45c2,111,__heap_alloc,0
004a45c6,004a45ce,9,FUN_004a45c6,0
004a45cf,004a45fa,44,__nh_malloc,0
004a45fb,004a460c,18,_malloc,0
004a460d,004a467d,113,_free,0
004a4660,004a4668,9,FUN_004a4660,0
004a467e,004a4738,187,_calloc,0
004a4728,004a4730,9,FUN_004a4728,0
004a4739,004a48e5,429,_realloc,0
004a48a1,004a48a9,9,FUN_004a48a1,0
004a48e6,004a49ce,233,__fread_lk,0
004a49cf,004a4a10,66,_fread,0
004a4a11,004a4a1a,10,FUN_004a4a11,0
004a4a1b,004a4b21,263,__fwrite_lk,0
004a4b22,004a4b63,66,_fwrite,0
004a4b64,004a4b6d,10,FUN_004a4b64,0
004a4b6e,004a4b8f,34,__amsg_exit,0
004a4b93,004a4bb6,36,fast_error_exit,0
004a4bb7,004a4d88,466,entry,0
004a4da0,004a4e34,149,__aulldvrm,0
004a4e40,004a4ea7,104,__aulldiv,0
004a4ea8,004a4fc0,281,__flsbuf,0
004a4fc1,004a4ff3,51,write_char,0
004a4ff4,004a5017,36,write_multi_char,0
004a5018,004a504e,55,write_string,0
004a504f,004a57c3,1909,FUN_004a504f,0
004a57e4,004a5839,86,FUN_004a57e4,0
004a583a,004a5982,329,FUN_004a583a,0
004a5984,004a59be,59,__SEH_prolog,0
004a59bf,004a59cf,17,__SEH_epilog,0
004a59d0,004a5a0b,60,__forcdecpt,0
004a5a71,004a5aae,62,__fassign,0
004a5aaf,004a5acb,29,__shift,0
004a5acc,004a5b79,174,__cftoe2,0
004a5b7a,004a5bed,116,FUN_004a5b7a,0
004a5bee,004a5c89,156,FUN_004a5bee,0
004a5c8a,004a5cf1,104,FUN_004a5c8a,0
004a5cf2,004a5d91,160,FUN_004a5cf2,0
004a5d92,004a5de2,81,__cfltcvt,0
004a5de3,004a5df4,18,FUN_004a5de3,0
004a5df5,004a5e34,64,__ms_p5_test_fdiv,0
004a5e35,004a5e5d,41,__ms_p5_mp_test_fdiv,0
004a5f07,004a5f1a,20,___endstdio,0
004a5f1b,004a5f49,47,__lock_file,0
004a5f4a,004a5f6c,35,__lock_file2,0
004a5f6d,004a5f9b,47,__unlock_file,0
004a5f9c,004a5fbe,35,__unlock_file2,0
004a5fbf,004a6046,136,__stbuf,0
004a6047,004a6070,42,__ftbuf,0
004a6071,004a60a5,53,FUN_004a6071,0
004a60a6,004a60fc,87,FUN_004a60a6,0
004a6100,004a6118,25,FUN_004a6100,0
004a6119,004a6c45,2861,FUN_004a6119,0
004a6e60,004a6ec6,103,__trandisp1,0
004a6ec7,004a6f52,140,__trandisp2,0
004a7030,004a7046,23,FUN_004a7030,0
004a7047,004a7082,60,__startOneArgErrorHandling,0
004a7090,004a70a4,21,FUN_004a7090,0
004a70a5,004a70bb,23,FUN_004a70a5,0
004a70bc,004a70d4,25,FUN_004a70bc,0
004a70d5,004a7117,67,__fload_withFB,0
004a7118,004a712d,22,FUN_004a7118,0
004a712e,004a713a,13,FUN_004a712e,0
004a713b,004a7164,42,__math_exit,0
004a7179,004a721b,163,FUN_004a7179,0
004a721c,004a7285,106,FUN_004a721c,0
004a7286,004a73e7,354,__powhlp,0
004a73e8,004a767b,660,FUN_004a73e8,0
004a774d,004a7795,73,__mtinitlocks,0
004a7796,004a77ea,85,__mtdeletelocks,0
004a77eb,004a77ff,21,FUN_004a77eb,0
004a7800,004a787e,127,FUN_004a7800,0
004a787f,004a78af,49,__lock,0
004a78b0,004a78f3,68,FUN_004a78b0,0
004a7940,004a7957,24,FUN_004a7940,0
004a795e,004a7c2a,717,FUN_004a795e,0
004a7c2c,004a7e11,486,FUN_004a7c2c,0
004a7e12,004a7e3b,42,__set_exp,0
004a7e3c,004a7e50,21,FUN_004a7e3c,0
004a7e51,004a7eab,91,__sptype,0
004a7eac,004a7f65,186,FUN_004a7eac,0
004a7f66,004a820a,677,__raise_exc,0
004a820b,004a842c,546,FUN_004a820b,0
004a842d,004a8454,40,FID_conflict:__set_errno_from_matherr,0
004a8455,004a8481,45,__errcode,0
004a8482,004a851f,158,__umatherr,0
004a8520,004a8572,83,__handle_qnan1,0
004a8573,004a85d1,95,__handle_qnan2,0
004a85d2,004a868f,190,FUN_004a85d2,0
004a8690,004a875e,207,FUN_004a8690,0
004a875f,004a876b,13,FUN_004a875f,0
004a876c,004a8779,14,FUN_004a876c,0
004a877a,004a879d,36,__ctrlfp,0
004a879e,004a87f6,89,FUN_004a879e,0
004a87f7,004a8814,30,FUN_004a87f7,0
004a8815,004a8827,19,__initptd,0
004a8828,004a8898,113,__getptd,0
004a8899,004a89eb,339,FUN_004a8899,0
004a89ef,004a89f7,9,FUN_004a89ef,0
004a89fb,004a8a03,9,FUN_004a89fb,0
004a8a04,004a8a72,111,FUN_004a8a04,0
004a8a73,004a8ac1,79,TypeMatch,0
004a8ae0,004a8b8c,173,___FrameUnwindToState,0
004a8b93,004a8bad,27,FUN_004a8b93,0
004a8bae,004a8be1,52,___DestructExceptionObject,0
004a8bf3,004a8c0f,29,FUN_004a8bf3,0
004a8c10,004a8d49,314,FUN_004a8c10,0
004a8d53,004a8db6,100,FUN_004a8d53,0
004a8db7,004a8f26,368,BuildCatchObject,0
004a8f33,004a8f99,103,CatchIt,0
004a8f9a,004a9059,192,FUN_004a8f9a,0
004a905a,004a923b,482,FUN_004a905a,0
004a923c,004a92dd,162,___InternalCxxFrameHandler,0
004a92de,004a9312,53,terminate,0
004a9313,004a933f,45,_inconsistency,0
004a9340,004a938b,76,__CallSettingFrame@12,0
004a938c,004a93f5,106,__msize,0
004a93f9,004a9401,9,FUN_004a93f9,0
004a9410,004a949a,139,_strlen,0
004a949b,004a951d,131,FUN_004a949b,0
004a951e,004a95b8,155,__close,0
004a9595,004a959c,8,FUN_004a9595,0
004a95b9,004a95e3,43,__freebuf,0
004a95e4,004a9640,93,__flush,0
004a9641,004a966e,46,__fflush_lk,0
004a966f,004a973a,204,flsall,0
004a970f,004a971f,17,FUN_004a970f,0
004a973b,004a9743,9,FUN_004a973b,0
004a9744,004a974c,9,__flushall,0
004a974d,004a9857,267,FUN_004a974d,0
004a9858,004a9a57,512,FUN_004a9858,0
004a9a58,004a9cc8,625,FUN_004a9a58,0
004a9cc9,004a9e80,440,cvtdate,0
004a9e81,004aa00b,395,FUN_004a9e81,0
004aa00c,004aa039,46,FUN_004aa00c,0
004aa03a,004aa059,32,FUN_004aa03a,0
004aa060,004aa0d4,117,__aullrem,0
004aa0d5,004aa23c,360,__openfile,0
004aa23d,004aa245,9,FUN_004aa23d,0
004aa246,004aa24e,9,FUN_004aa246,0
004aa24f,004aa2c1,115,__dosmaperr,0
004aa2c2,004aa3d7,278,__getstream,0
004aa3db,004aa3e3,9,FUN_004aa3db,0
004aa3e4,004aa3fd,26,___heap_select,0
004aa3fe,004aa44e,81,__heap_init,0
004aa44f,004aa496,72,___sbh_heap_init,0
004aa497,004aa4c1,43,___sbh_find_block,0
004aa4c2,004aa7d9,792,___sbh_free_block,0
004aa7da,004aa890,183,___sbh_alloc_new_region,0
004aa891,004aa996,262,___sbh_alloc_new_group,0
004aa997,004aac75,735,___sbh_resize_block,0
004aac76,004aaf71,764,___sbh_alloc_block,0
004aaf72,004aaf8c,27,__callnewh,0
004aaf90,004aafef,96,_memset,0
004aaff0,004ab32c,829,_memcpy,0
004ab32d,004ab40d,225,__filbuf,0
004ab40e,004ab5da,461,FUN_004ab40e,0
004ab5db,004ab685,171,__read,0
004ab662,004ab669,8,FUN_004ab662,0
004ab686,004ab82a,421,FUN_004ab686,0
004ab82b,004ab8d5,171,__write,0
004ab8b2,004ab8b9,8,FUN_004ab8b2,0
004ab8d6,004aba4c,375,FUN_004ab8d6,0
004aba4d,004aba85,57,__FF_MSGBANNER,0
004aba86,004abbe9,356,__XcptFilter,0
004abbea,004abc52,105,FUN_004abbea,0
004abc53,004abd19,199,__setenvp,0
004abd1a,004abe85,364,FUN_004abd1a,0
004abe86,004abf27,162,FUN_004abe86,0
004abf28,004ac049,290,___crtGetEnvironmentStringsA,0
004ac04a,004ac247,510,FUN_004ac04a,0
004ac248,004ac2bb,116,__lseek_lk,0
004ac2bc,004ac366,171,__lseek,0
004ac343,004ac34a,8,FUN_004ac343,0
004ac367,004ac3aa,68,__getbuf,0
004ac3ab,004ac3d4,42,__isatty,0
004ac3d5,004ac434,96,___wctomb_mt,0
004ac435,004ac45b,39,_wctomb,0
004ac45c,004ac554,249,___crtMessageBoxA,0
004ac560,004ac566,7,FUN_004ac560,0
004ac570,004ac657,232,FUN_004ac570,0
004ac71d,004ac737,27,FUN_004ac71d,0
004ac738,004ac776,63,_isalpha,0
004ac777,004ac7b0,58,_isdigit,0
004ac7b1,004ac7ef,63,_isxdigit,0
004ac7f0,004ac829,58,_isspace,0
004ac82a,004ac868,63,_isalnum,0
004ac869,004ac930,200,FUN_004ac869,0
004ac931,004ac952,34,_tolower,0
004ac953,004ac984,50,__ZeroTail,0
004ac985,004ac9d1,77,__IncMan,0
004ac9d2,004aca43,114,__RoundMan,0
004aca44,004aca5e,27,__CopyMan,0
004aca5f,004aca77,25,__IsZeroMan,0
004aca78,004acaf2,123,__ShrMan,0
004acaf3,004acc4a,344,__ld12cvt,0
004acc4b,004acc60,22,FID_conflict:__ld12tod,0
004acc61,004acc76,22,FID_conflict:__ld12tod,0
004acc77,004accb9,67,FUN_004acc77,0
004accba,004accfc,67,FUN_004accba,0
004acd00,004ad03c,829,_memmove,0
004ad03d,004ad0b3,119,FUN_004ad03d,0
004ad0b4,004ad16d,186,___dtold,0
004ad16e,004ad1df,114,FUN_004ad16e,0
004ad1e0,004ad1e8,9,FUN_004ad1e0,0
004ad1e9,004ad27a,146,__abstract_cw,0
004ad27b,004ad308,142,__hw_cw,0
004ad309,004ad33a,50,__control87,0
004ad33b,004ad350,22,__controlfp,0
004ad351,004ad3e2,146,__fcloseall,0
004ad3e3,004ad3eb,9,FUN_004ad3e3,0
004adbf6,004addfb,518,FUN_004adbf6,0
004addfc,004adead,178,FUN_004addfc,0
004ae17b,004ae278,254,FUN_004ae17b,0
004ae279,004ae28b,19,FUN_004ae279,0
004ae28c,004ae28e,3,FUN_004ae28c,0
004ae28f,004ae29e,16,___crtInitCritSecNoSpinCount@8,0
004ae29f,004ae329,139,___crtInitCritSecAndSpinCount,0
004ae32a,004ae3f3,202,FUN_004ae32a,0
004ae3f4,004ae4b5,194,FUN_004ae3f4,0
004ae4b6,004ae4d9,36,__strcats,0
004ae4da,004ae5ab,210,FUN_004ae4da,0
004ae5ac,004ae5f9,78,FUN_004ae5ac,0
004ae5fa,004ae62b,50,___updatetlocinfo,0
004ae62c,004ae634,9,FUN_004ae62c,0
004ae635,004ae6f3,191,FUN_004ae635,0
004ae6f4,004ae81f,300,FUN_004ae6f4,0
004ae820,004aea3d,542,FUN_004ae820,0
004aea3e,004aec1c,479,FUN_004aea3e,0
004aec1d,004aed76,346,FUN_004aec1d,0
004aed66,004aed6e,9,FUN_004aed66,0
004aed77,004aeda5,47,FUN_004aed77,0
004aeda6,004aedce,41,setSBCS,0
004aedcf,004aef60,402,FUN_004aedcf,0
004aef61,004aefc3,99,___updatetmbcinfo,0
004aefc7,004aefcf,9,FUN_004aefc7,0
004aefd0,004af165,406,FUN_004aefd0,0
004af166,004af2ac,327,__setmbcp,0
004af2ad,004af2b5,9,FUN_004af2ad,0
004af2b6,004af2d3,30,___initmbctable,0
004af2d4,004af319,70,FUN_004af2d4,0
004af31a,004af32c,19,FUN_004af31a,0
004af32d,004af339,13,FUN_004af32d,0
004af340,004af3c7,136,_strcmp,0
004af3c8,004af3e3,28,FID_conflict:_ValidateRead,0
004af3e4,004af3ff,28,FID_conflict:_ValidateRead,0
004af400,004af417,24,_ValidateExecute,0
004af418,004af42e,23,_abort,0
004af430,004af4ab,124,__set_osfhnd,0
004af4ac,004af52a,127,__free_osfhnd,0
004af52b,004af56b,65,__get_osfhandle,0
004af56c,004af5de,115,FUN_004af56c,0
004af5df,004af600,34,__unlock_fhandle,0
004af601,004af74d,333,FUN_004af601,0
